date,time,open_or_close,direction,code,price,number,commission
20100111,93023,close,sell,B1,4511,180,0
20100111,93023,close,sell,B1,4511,100,0
20100111,93023,close,sell,B1,4511,10,0
20100111,93023,close,sell,B1,4511,50,0
20100111,93023,close,sell,B1,4511,10,0
20100111,93023,close,sell,B1,4511,10,0
20100111,93023,close,sell,B1,4511,10,0
20100111,93023,close,sell,B1,4511,10,0
20100111,93023,close,sell,B1,4511,1000,0
20100111,93023,close,sell,B1,4511,10,0
20100111,93023,close,sell,B1,4511,170,0
20100111,93023,close,sell,B1,4511,50,0
20100111,93023,close,sell,B1,4511,10,0
20100111,93023,close,sell,B1,4511,100,0
20100111,93023,close,sell,B1,4511,10,0
20100111,93023,close,sell,B1,4511,10,0
20100111,93023,close,sell,B1,4511,30,0
20100111,93023,close,sell,B1,4511,10,0
20100111,93023,close,sell,B1,4511,50,0
20100111,93023,close,sell,B1,4511,50,0
20100111,93023,close,sell,B1,4511,60,0
20100111,93111,close,sell,D1,21505,25,0
20100111,93111,close,sell,D1,21505,5,0
20100111,93111,close,sell,D1,21505,25,0
20100111,93111,close,sell,D1,21505,5,0
20100111,93111,close,sell,D1,21505,5,0
20100111,93111,close,sell,D1,21505,5,0
20100111,93111,close,sell,D1,21505,5,0
20100111,93111,close,sell,D1,21505,5,0
20100111,93111,close,sell,D1,21505,5,0
20100111,93111,close,sell,D1,21505,5,0
20100111,93111,close,sell,D1,21505,5,0
20100111,93111,close,sell,D1,21505,5,0
20100111,93112,close,sell,D1,21505,5,0
20100111,93112,close,sell,D1,21505,5,0
20100111,93113,close,sell,D1,21505,20,0
20100111,93117,close,sell,D1,21505,5,0
20100111,93117,close,sell,D1,21505,5,0
20100111,93118,close,sell,A1,61990,5,0
20100111,93118,close,sell,A1,61990,5,0
20100111,93118,close,sell,D1,21505,5,0
20100111,93119,close,sell,D1,21505,5,0
20100111,93120,close,sell,D1,21505,5,0
20100111,93121,close,sell,D1,21505,310,0
20100111,93131,close,sell,A1,61860,20,0
20100111,93131,close,sell,A1,61860,150,0
20100111,93131,close,sell,A1,61860,5,0
20100111,93131,close,sell,A1,61860,5,0
20100111,93131,close,sell,A1,61860,5,0
20100111,93132,close,sell,A1,61860,5,0
20100111,93132,close,sell,A1,61860,5,0
20100111,93132,close,sell,A1,61860,5,0
20100111,93132,close,sell,A1,61860,5,0
20100111,93132,close,sell,A1,61860,5,0
20100111,93135,open,sell,D1,21465,125,200
20100111,93137,open,sell,B1,4506,1000,450.6
20100111,93137,open,sell,B1,4506,780,351.47
20100111,93137,open,sell,B1,4506,220,99.13
20100111,93138,open,sell,B1,4506,1000,450.6
20100111,93139,close,sell,D1,21475,105,0
20100111,93139,close,sell,D1,21475,100,0
20100111,93139,close,sell,D1,21475,5,0
20100111,93140,close,sell,D1,21475,5,0
20100111,93140,close,sell,D1,21475,5,0
20100111,93140,open,sell,A1,61870,5,61.87
20100111,93140,open,sell,A1,61870,105,1299.27
20100111,93140,close,sell,D1,21475,5,0
20100111,93140,close,sell,D1,21475,50,0
20100111,93141,close,sell,D1,21475,5,0
20100111,93141,close,sell,D1,21475,5,0
20100111,93141,open,sell,A1,61870,70,866.18
20100111,93141,open,sell,A1,61870,20,247.48
20100111,93142,open,sell,A1,61870,5,61.87
20100111,93142,open,sell,A1,61870,10,123.74
20100111,93142,open,sell,A1,61870,5,61.87
20100111,93202,open,sell,D1,21475,125,200
20100111,93202,open,sell,D1,21475,125,200
20100111,93314,close,buy,B1,4514,100,0
20100111,93314,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,200,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,50,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,20,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93315,close,buy,B1,4514,10,0
20100111,93316,close,buy,B1,4514,10,0
20100111,93316,close,buy,B1,4514,10,0
20100111,93316,close,buy,B1,4514,10,0
20100111,93316,close,buy,B1,4514,10,0
20100111,93316,close,buy,B1,4514,10,0
20100111,93316,close,buy,B1,4514,30,0
20100111,93316,close,buy,B1,4514,20,0
20100111,93317,close,buy,B1,4514,50,0
20100111,93317,close,buy,B1,4514,20,0
20100111,93317,close,buy,B1,4514,1600,0
20100111,93317,close,buy,B1,4514,100,0
20100111,93317,close,buy,B1,4514,10,0
20100111,93318,close,buy,B1,4514,10,0
20100111,93318,close,buy,B1,4514,30,0
20100111,93319,close,buy,B1,4514,100,0
20100111,93319,close,buy,B1,4514,130,0
20100111,93319,close,buy,B1,4514,10,0
20100111,93319,close,buy,B1,4514,50,0
20100111,93320,close,buy,D1,21490,100,0
20100111,93320,close,buy,B1,4514,90,0
20100111,93320,close,buy,D1,21490,5,0
20100111,93321,close,buy,D1,21490,5,0
20100111,93321,close,buy,D1,21490,5,0
20100111,93322,close,buy,D1,21490,5,0
20100111,93323,close,buy,D1,21490,20,0
20100111,93324,close,buy,D1,21490,20,0
20100111,93332,close,buy,A1,61890,160,0
20100111,93332,close,buy,A1,61890,5,0
20100111,93333,close,buy,D1,21490,25,0
20100111,93333,close,buy,A1,61890,10,0
20100111,93333,close,buy,A1,61890,10,0
20100111,93333,close,buy,A1,61890,5,0
20100111,93334,close,buy,D1,21490,190,0
20100111,93335,close,buy,A1,61890,5,0
20100111,93335,close,buy,A1,61890,5,0
20100111,93337,close,buy,A1,61890,20,0
20100111,93716,open,sell,A1,61870,5,61.87
20100111,93716,open,sell,A1,61870,5,61.87
20100111,93716,open,sell,A1,61870,5,61.87
20100111,93716,open,sell,A1,61870,5,61.87
20100111,93716,open,sell,A1,61870,90,1113.66
20100111,93726,open,sell,D1,21465,125,200
20100111,93747,open,sell,D1,21470,125,200
20100111,93758,open,sell,B1,4509,600,270.54
20100111,93759,open,sell,B1,4509,10,4.51
20100111,93759,open,sell,B1,4509,10,4.51
20100111,93759,open,sell,B1,4509,10,4.51
20100111,93759,open,sell,B1,4509,370,166.83
20100111,93834,open,sell,D1,21480,20,32
20100111,93835,open,sell,D1,21480,5,8
20100111,93837,open,sell,A1,61880,10,123.76
20100111,93838,open,sell,A1,61880,15,185.64
20100111,93839,open,sell,A1,61880,85,1051.96
20100111,93839,open,sell,D1,21480,15,24
20100111,93840,open,sell,D1,21480,85,136
20100111,93907,close,buy,A1,61770,35,0
20100111,93907,close,buy,A1,61770,5,0
20100111,93907,close,buy,A1,61780,80,0
20100111,93907,close,buy,A1,61780,5,0
20100111,93907,close,buy,A1,61780,5,0
20100111,93907,close,buy,A1,61780,90,0
20100111,94018,close,buy,B1,4506,110,0
20100111,94018,close,buy,B1,4506,10,0
20100111,94018,close,buy,B1,4506,20,0
20100111,94018,close,buy,B1,4506,10,0
20100111,94018,close,buy,B1,4506,10,0
20100111,94018,close,buy,B1,4506,30,0
20100111,94018,close,buy,B1,4506,100,0
20100111,94018,close,buy,B1,4506,500,0
20100111,94018,close,buy,B1,4506,10,0
20100111,94018,close,buy,B1,4506,10,0
20100111,94018,close,buy,B1,4506,20,0
20100111,94018,close,buy,B1,4506,40,0
20100111,94018,close,buy,B1,4506,100,0
20100111,94018,close,buy,B1,4506,10,0
20100111,94018,close,buy,B1,4506,10,0
20100111,94018,close,buy,B1,4506,10,0
20100111,94040,close,buy,D1,21475,80,0
20100111,94040,close,buy,D1,21475,5,0
20100111,94040,close,buy,D1,21475,25,0
20100111,94042,close,buy,D1,21475,5,0
20100111,94043,close,buy,D1,21475,5,0
20100111,94102,open,buy,A1,61820,5,61.82
20100111,94142,close,buy,D1,21490,5,0
20100111,94142,close,buy,D1,21490,5,0
20100111,94143,close,buy,D1,21490,5,0
20100111,94147,close,buy,D1,21490,5,0
20100111,94148,close,buy,D1,21490,25,0
20100111,94205,close,buy,D1,21525,20,0
20100111,94205,close,buy,D1,21525,5,0
20100111,94205,close,buy,D1,21525,40,0
20100111,94205,close,buy,D1,21525,10,0
20100111,94205,close,buy,D1,21525,5,0
20100111,94213,open,buy,A1,61890,105,1299.69
20100111,94213,open,buy,A1,61890,5,61.89
20100111,94223,close,buy,D1,21545,15,0
20100111,94223,close,buy,D1,21545,5,0
20100111,94223,close,buy,D1,21545,5,0
20100111,94223,close,buy,D1,21545,5,0
20100111,94223,close,buy,D1,21545,20,0
20100111,94223,close,buy,D1,21545,15,0
20100111,94223,close,buy,D1,21545,5,0
20100111,94224,close,buy,D1,21545,5,0
20100111,94240,close,buy,D1,21615,30,0
20100111,94240,close,buy,D1,21615,10,0
20100111,94240,close,buy,D1,21615,5,0
20100111,94240,close,buy,D1,21615,10,0
20100111,94303,close,sell,A1,61930,20,0
20100111,94303,close,sell,A1,61930,5,0
20100111,94303,close,sell,A1,61930,10,0
20100111,94304,close,sell,A1,61930,65,0
20100111,94304,close,sell,A1,61930,10,0
20100111,94315,close,sell,A1,61930,5,0
20100111,94440,open,sell,D1,21680,10,16
20100111,94440,open,sell,D1,21680,5,8
20100111,94440,open,sell,D1,21680,10,16
20100111,94440,open,sell,D1,21680,100,160
20100111,94446,open,sell,D1,21680,125,200
20100111,94446,open,sell,D1,21690,35,56
20100111,94447,open,sell,D1,21680,15,24
20100111,94447,open,sell,D1,21680,5,8
20100111,94447,open,sell,D1,21680,25,40
20100111,94447,open,sell,D1,21680,5,8
20100111,94447,open,sell,D1,21680,5,8
20100111,94448,open,sell,D1,21680,5,8
20100111,94448,open,sell,D1,21680,5,8
20100111,94448,open,sell,D1,21680,50,80
20100111,94448,open,sell,D1,21680,10,16
20100111,94448,open,sell,D1,21690,90,144
20100111,94530,close,buy,D1,21655,5,0
20100111,94532,close,buy,D1,21655,200,0
20100111,94532,close,buy,D1,21655,45,0
20100111,94610,close,buy,D1,21630,40,0
20100111,94610,close,buy,D1,21630,140,0
20100111,94612,close,buy,D1,21630,5,0
20100111,94614,close,buy,D1,21630,20,0
20100111,94614,close,buy,D1,21630,5,0
20100111,94615,close,buy,D1,21630,20,0
20100111,94650,close,buy,D1,21650,20,0
20100111,94705,open,buy,B1,4508,60,27.05
20100111,94705,open,buy,B1,4508,50,22.54
20100111,94705,open,buy,B1,4508,10,4.51
20100111,94705,open,buy,B1,4508,50,22.54
20100111,94705,open,buy,B1,4508,150,67.62
20100111,94705,open,buy,B1,4508,50,22.54
20100111,94705,open,buy,B1,4508,10,4.51
20100111,94705,open,buy,B1,4508,40,18.03
20100111,94705,open,buy,B1,4508,10,4.51
20100111,94705,open,buy,B1,4508,10,4.51
20100111,94705,open,buy,B1,4508,10,4.51
20100111,94705,open,buy,B1,4508,20,9.02
20100111,94706,open,buy,B1,4508,300,135.24
20100111,94706,open,buy,B1,4508,10,4.51
20100111,94706,open,buy,B1,4508,100,45.08
20100111,94707,open,buy,B1,4508,50,22.54
20100111,94707,open,buy,B1,4508,10,4.51
20100111,94708,open,buy,B1,4508,60,27.05
20100111,94953,close,sell,B1,4508,1000,0
20100111,95036,open,sell,B1,4506,780,351.47
20100111,95036,open,sell,B1,4506,50,22.53
20100111,95036,open,sell,B1,4506,10,4.51
20100111,95036,open,sell,B1,4506,10,4.51
20100111,95036,open,sell,B1,4506,50,22.53
20100111,95037,open,sell,B1,4506,80,36.05
20100111,95037,open,sell,B1,4506,20,9.01
20100111,95222,open,sell,A1,61910,45,557.19
20100111,95222,open,sell,A1,61910,10,123.82
20100111,95227,open,sell,A1,61910,5,61.91
20100111,95228,open,sell,A1,61910,10,123.82
20100111,95644,close,buy,B1,4503,1000,0
20100111,95856,open,sell,B1,4506,160,72.1
20100111,95856,open,sell,B1,4506,10,4.51
20100111,95856,open,sell,B1,4506,20,9.01
20100111,95856,open,sell,B1,4506,10,4.51
20100111,95856,open,sell,B1,4506,40,18.02
20100111,95856,open,sell,B1,4506,60,27.04
20100111,95856,open,sell,B1,4506,30,13.52
20100111,95856,open,sell,B1,4506,10,4.51
20100111,95856,open,sell,B1,4506,10,4.51
20100111,95856,open,sell,B1,4506,20,9.01
20100111,95856,open,sell,B1,4506,30,13.52
20100111,95856,open,sell,B1,4506,10,4.51
20100111,95856,open,sell,B1,4506,100,45.06
20100111,95856,open,sell,B1,4506,10,4.51
20100111,95856,open,sell,B1,4506,10,4.51
20100111,95856,open,sell,B1,4506,20,9.01
20100111,95856,open,sell,B1,4506,20,9.01
20100111,95856,open,sell,B1,4506,10,4.51
20100111,95856,open,sell,B1,4506,100,45.06
20100111,95856,open,sell,B1,4506,10,4.51
20100111,95857,open,sell,B1,4506,80,36.05
20100111,95857,open,sell,B1,4506,10,4.51
20100111,95858,open,sell,B1,4506,220,99.13
20100111,95920,open,sell,B1,4504,490,220.7
20100111,95920,open,sell,B1,4504,50,22.52
20100111,95920,open,sell,B1,4504,10,4.5
20100111,95920,open,sell,B1,4504,450,202.68
20100111,100027,close,buy,A1,61940,5,0
20100111,100027,close,buy,A1,61940,5,0
20100111,100027,close,buy,A1,61940,5,0
20100111,100027,close,buy,A1,61940,5,0
20100111,100027,close,buy,A1,61940,5,0
20100111,100028,close,buy,A1,61940,5,0
20100111,100028,close,buy,A1,61940,5,0
20100111,100028,close,buy,A1,61940,10,0
20100111,100029,close,buy,A1,61940,5,0
20100111,100029,close,buy,A1,61940,5,0
20100111,100029,close,buy,A1,61940,5,0
20100111,100029,close,buy,A1,61940,5,0
20100111,100030,close,buy,A1,61940,5,0
20100111,100151,open,sell,D1,21615,5,8
20100111,100151,open,sell,D1,21615,35,56
20100111,100154,open,sell,D1,21615,50,80
20100111,100205,open,sell,A1,61950,5,61.95
20100111,100207,open,sell,A1,61950,35,433.65
20100111,100211,open,sell,A1,61950,70,867.3
20100111,100222,open,sell,D1,21615,35,56
20100111,100248,close,buy,B1,4512,330,0
20100111,100248,close,buy,B1,4512,10,0
20100111,100248,close,buy,B1,4512,10,0
20100111,100248,close,buy,B1,4512,10,0
20100111,100248,close,buy,B1,4512,20,0
20100111,100248,close,buy,B1,4512,20,0
20100111,100248,close,buy,B1,4512,10,0
20100111,100248,close,buy,B1,4512,10,0
20100111,100248,close,buy,B1,4512,20,0
20100111,100248,close,buy,B1,4512,40,0
20100111,100248,close,buy,B1,4512,10,0
20100111,100248,close,buy,B1,4512,300,0
20100111,100248,close,buy,B1,4512,10,0
20100111,100248,close,buy,B1,4512,10,0
20100111,100248,close,buy,B1,4512,10,0
20100111,100248,close,buy,B1,4512,60,0
20100111,100248,close,buy,B1,4512,20,0
20100111,100248,close,buy,B1,4512,410,0
20100111,100248,close,buy,B1,4512,20,0
20100111,100248,close,buy,B1,4512,10,0
20100111,100248,close,buy,B1,4512,70,0
20100111,100249,close,buy,B1,4512,60,0
20100111,100249,close,buy,B1,4512,20,0
20100111,100249,close,buy,B1,4512,60,0
20100111,100249,close,buy,B1,4512,410,0
20100111,100249,close,buy,B1,4512,40,0
20100111,100300,open,sell,D1,21620,125,200
20100111,100323,open,sell,D1,21610,5,8
20100111,100323,open,sell,D1,21610,10,16
20100111,100323,open,sell,D1,21610,5,8
20100111,100323,open,sell,D1,21610,15,24
20100111,100323,open,sell,D1,21610,5,8
20100111,100323,open,sell,D1,21610,50,80
20100111,100323,open,sell,D1,21610,5,8
20100111,100323,open,sell,D1,21610,5,8
20100111,100324,open,sell,D1,21610,5,8
20100111,100325,open,sell,D1,21610,20,32
20100111,100333,open,sell,D1,21610,10,16
20100111,100337,open,sell,D1,21610,5,8
20100111,100337,open,sell,D1,21610,5,8
20100111,100337,open,sell,B1,4507,830,374.08
20100111,100337,open,sell,B1,4507,30,13.52
20100111,100337,open,sell,B1,4507,30,13.52
20100111,100337,open,sell,B1,4507,10,4.51
20100111,100337,open,sell,B1,4507,30,13.52
20100111,100337,open,sell,B1,4507,10,4.51
20100111,100337,open,sell,B1,4507,60,27.04
20100111,100455,close,buy,D1,21590,40,0
20100111,100455,close,buy,D1,21595,20,0
20100111,100455,close,buy,D1,21595,20,0
20100111,100456,close,buy,D1,21595,5,0
20100111,100458,close,buy,D1,21595,5,0
20100111,100458,close,buy,D1,21595,5,0
20100111,100500,close,buy,D1,21595,50,0
20100111,100501,close,buy,D1,21595,10,0
20100111,100503,close,buy,D1,21595,240,0
20100111,100607,open,sell,B1,4507,460,207.32
20100111,100610,open,sell,B1,4507,20,9.01
20100111,100610,open,sell,B1,4507,10,4.51
20100111,100613,open,sell,B1,4507,10,4.51
20100111,100613,open,sell,B1,4507,10,4.51
20100111,100613,open,sell,B1,4507,10,4.51
20100111,100613,open,sell,B1,4507,10,4.51
20100111,100614,open,sell,B1,4507,10,4.51
20100111,100614,open,sell,B1,4507,10,4.51
20100111,100614,open,sell,B1,4507,10,4.51
20100111,100614,open,sell,B1,4507,10,4.51
20100111,100614,open,sell,B1,4507,10,4.51
20100111,100614,open,sell,B1,4507,10,4.51
20100111,100614,open,sell,B1,4507,10,4.51
20100111,100614,open,sell,B1,4507,10,4.51
20100111,100614,open,sell,B1,4507,10,4.51
20100111,100614,open,sell,B1,4507,10,4.51
20100111,100615,open,sell,B1,4507,10,4.51
20100111,100615,open,sell,B1,4507,10,4.51
20100111,100615,open,sell,B1,4507,10,4.51
20100111,100615,open,sell,B1,4507,10,4.51
20100111,100615,open,sell,B1,4507,10,4.51
20100111,100615,open,sell,B1,4507,10,4.51
20100111,100615,open,sell,B1,4507,10,4.51
20100111,100615,open,sell,B1,4507,10,4.51
20100111,100615,open,sell,B1,4507,10,4.51
20100111,100615,open,sell,B1,4507,10,4.51
20100111,100615,open,sell,B1,4507,10,4.51
20100111,100616,open,sell,B1,4507,10,4.51
20100111,100618,open,sell,B1,4507,10,4.51
20100111,100622,open,sell,B1,4507,10,4.51
20100111,100623,open,sell,B1,4507,20,9.01
20100111,100722,open,sell,A1,61910,110,1362.02
20100111,100745,open,sell,A1,61930,40,495.44
20100111,100745,open,sell,A1,61930,5,61.93
20100111,100807,close,buy,B1,4500,1790,0
20100111,100824,open,sell,A1,61930,65,805.09
20100111,100841,close,buy,A1,61920,5,0
20100111,100848,close,buy,A1,61940,65,0
20100111,101130,close,buy,A1,61910,60,0
20100111,101130,close,buy,A1,61910,5,0
20100111,101130,close,buy,A1,61910,5,0
20100111,101133,close,buy,A1,61910,5,0
20100111,101135,close,buy,A1,61910,25,0
20100111,101137,close,buy,A1,61910,130,0
20100111,101138,close,buy,A1,61910,30,0
20100111,101317,open,sell,A1,61890,5,61.89
20100111,101319,open,sell,A1,61890,5,61.89
20100111,101320,open,sell,A1,61890,25,309.45
20100111,101320,open,sell,A1,61890,15,185.67
20100111,101321,open,sell,A1,61890,60,742.68
20100111,101455,close,buy,A1,61910,25,0
20100111,101455,close,buy,A1,61910,5,0
20100111,101455,close,buy,A1,61910,5,0
20100111,101455,close,buy,A1,61910,5,0
20100111,101455,close,buy,A1,61910,5,0
20100111,101455,close,buy,A1,61910,5,0
20100111,101455,close,buy,A1,61910,10,0
20100111,101455,close,buy,A1,61910,50,0
20100111,103025,open,sell,A1,61910,110,1362.02
20100111,103055,open,sell,B1,4504,1000,450.4
20100111,103117,open,sell,D1,21575,95,152
20100111,103117,open,sell,D1,21575,10,16
20100111,103117,open,sell,D1,21575,5,8
20100111,103117,open,sell,D1,21575,5,8
20100111,103118,open,sell,D1,21575,5,8
20100111,103118,open,sell,D1,21575,5,8
20100111,103122,open,sell,A1,61920,5,61.92
20100111,103122,open,sell,A1,61920,5,61.92
20100111,103122,open,sell,A1,61920,100,1238.4
20100111,103225,open,sell,D1,21610,5,8
20100111,103225,open,sell,D1,21605,5,8
20100111,103225,open,sell,D1,21605,5,8
20100111,103225,open,sell,D1,21605,5,8
20100111,103225,open,sell,D1,21605,5,8
20100111,103225,open,sell,D1,21605,5,8
20100111,103225,open,sell,D1,21605,5,8
20100111,103225,open,sell,D1,21605,5,8
20100111,103225,open,sell,D1,21605,5,8
20100111,103225,open,sell,D1,21605,5,8
20100111,103225,open,sell,D1,21605,5,8
20100111,103225,open,sell,D1,21605,5,8
20100111,103225,open,sell,D1,21605,40,64
20100111,103225,open,sell,D1,21605,10,16
20100111,103225,open,sell,D1,21605,15,24
20100111,103335,open,sell,A1,61980,100,1239.6
20100111,103335,open,sell,A1,61980,10,123.96
20100111,103349,open,sell,D1,21610,10,16
20100111,103349,open,sell,D1,21610,5,8
20100111,103349,open,sell,D1,21610,5,8
20100111,103349,open,sell,D1,21610,5,8
20100111,103349,open,sell,D1,21610,25,40
20100111,103349,open,sell,D1,21610,5,8
20100111,103349,open,sell,D1,21610,20,32
20100111,103350,open,sell,D1,21610,5,8
20100111,103350,open,sell,D1,21610,5,8
20100111,103350,open,sell,D1,21605,125,200
20100111,103351,open,sell,D1,21610,5,8
20100111,103351,open,sell,D1,21610,35,56
20100111,103407,open,sell,B1,4505,100,45.05
20100111,103407,open,sell,B1,4505,10,4.51
20100111,103408,open,sell,B1,4505,10,4.51
20100111,103408,open,sell,B1,4505,10,4.51
20100111,103409,open,sell,B1,4505,10,4.51
20100111,103409,open,sell,B1,4505,10,4.51
20100111,103409,open,sell,B1,4505,10,4.51
20100111,103410,open,sell,B1,4505,10,4.51
20100111,103410,open,sell,B1,4505,30,13.52
20100111,103410,open,sell,B1,4505,20,9.01
20100111,103410,open,sell,B1,4505,10,4.51
20100111,103410,open,sell,B1,4505,10,4.51
20100111,103411,open,sell,B1,4505,10,4.51
20100111,103412,open,sell,B1,4505,20,9.01
20100111,103412,open,sell,B1,4505,10,4.51
20100111,103413,open,sell,B1,4505,10,4.51
20100111,103414,open,sell,B1,4505,10,4.51
20100111,103414,open,sell,B1,4505,30,13.52
20100111,103414,open,sell,B1,4505,10,4.51
20100111,103415,open,sell,B1,4505,100,45.05
20100111,103415,open,sell,B1,4505,10,4.51
20100111,103418,open,sell,B1,4505,10,4.51
20100111,103418,open,sell,B1,4505,40,18.02
20100111,103419,open,sell,B1,4505,30,13.52
20100111,103419,open,sell,B1,4505,20,9.01
20100111,103513,open,sell,D1,21625,125,200
20100111,103552,open,sell,D1,21625,70,112
20100111,103552,open,sell,D1,21625,5,8
20100111,103554,open,sell,D1,21625,5,8
20100111,103554,open,sell,D1,21625,45,72
20100111,103813,close,buy,B1,4494,550,0
20100111,103813,close,buy,B1,4494,400,0
20100111,103813,close,buy,B1,4494,100,0
20100111,103813,close,buy,B1,4494,40,0
20100111,103813,close,buy,B1,4494,10,0
20100111,103814,close,buy,B1,4494,200,0
20100111,103814,close,buy,B1,4494,30,0
20100111,103815,close,buy,B1,4494,220,0
20100111,103854,close,buy,D1,21600,225,0
20100111,103854,close,buy,D1,21600,5,0
20100111,103855,close,buy,D1,21600,25,0
20100111,103856,close,buy,D1,21600,100,0
20100111,103857,close,buy,D1,21600,5,0
20100111,103859,close,buy,D1,21600,5,0
20100111,103917,close,buy,D1,21600,5,0
20100111,103917,close,buy,D1,21600,5,0
20100111,103920,close,buy,D1,21600,5,0
20100111,103920,close,buy,D1,21600,5,0
20100111,104013,close,buy,D1,21590,365,0
20100111,104025,close,buy,A1,61910,20,0
20100111,104026,close,buy,A1,61910,150,0
20100111,104027,close,buy,A1,61910,5,0
20100111,104027,close,buy,A1,61910,10,0
20100111,104027,close,buy,A1,61910,20,0
20100111,104029,close,buy,A1,61910,20,0
20100111,104030,close,buy,A1,61910,5,0
20100111,104030,close,buy,A1,61910,65,0
20100111,104030,close,buy,A1,61910,5,0
20100111,104030,close,buy,A1,61910,5,0
20100111,104043,close,buy,A1,61910,25,0
20100111,104152,open,sell,B1,4494,90,40.45
20100111,104152,open,sell,B1,4494,90,40.45
20100111,104152,open,sell,B1,4494,30,13.48
20100111,104153,open,sell,B1,4494,10,4.49
20100111,104153,open,sell,B1,4494,20,8.99
20100111,104153,open,sell,B1,4494,20,8.99
20100111,104153,open,sell,B1,4494,10,4.49
20100111,104154,open,sell,B1,4494,10,4.49
20100111,104155,open,sell,B1,4494,50,22.47
20100111,104155,open,sell,B1,4494,20,8.99
20100111,104155,open,sell,B1,4494,10,4.49
20100111,104156,open,sell,B1,4494,10,4.49
20100111,104156,open,sell,B1,4494,80,35.95
20100111,104156,open,sell,B1,4494,10,4.49
20100111,104157,open,sell,B1,4494,80,35.95
20100111,104158,open,sell,B1,4494,10,4.49
20100111,104158,open,sell,B1,4494,100,44.94
20100111,104158,open,sell,B1,4494,350,157.29
20100111,104212,open,sell,D1,21590,35,56
20100111,104212,open,sell,D1,21590,90,144
20100111,104306,close,buy,D1,21570,55,0
20100111,104306,close,buy,D1,21570,5,0
20100111,104306,close,buy,D1,21570,20,0
20100111,104306,close,buy,D1,21570,5,0
20100111,104845,close,buy,B1,4497,190,0
20100111,104848,close,buy,B1,4497,30,0
20100111,104848,close,buy,B1,4497,10,0
20100111,104848,close,buy,B1,4497,10,0
20100111,104849,close,buy,B1,4497,20,0
20100111,104849,close,buy,B1,4497,10,0
20100111,104850,close,buy,B1,4497,100,0
20100111,104850,close,buy,B1,4497,10,0
20100111,104851,close,buy,B1,4497,20,0
20100111,104851,close,buy,B1,4497,10,0
20100111,104852,close,buy,B1,4497,400,0
20100111,104853,close,buy,B1,4497,10,0
20100111,104853,close,buy,B1,4497,180,0
20100111,105140,close,buy,D1,21625,5,0
20100111,105140,close,buy,D1,21625,35,0
20100111,105201,open,buy,D1,21610,105,168
20100111,105201,open,buy,D1,21610,20,32
20100111,105203,open,buy,D1,21610,5,8
20100111,105613,close,sell,D1,21625,5,0
20100111,105613,close,sell,D1,21625,25,0
20100111,105613,close,sell,D1,21625,25,0
20100111,105613,close,sell,D1,21625,15,0
20100111,105614,close,sell,D1,21625,5,0
20100111,105614,close,sell,D1,21625,5,0
20100111,105614,close,sell,D1,21625,5,0
20100111,105614,close,sell,D1,21625,5,0
20100111,105614,close,sell,D1,21625,25,0
20100111,105614,close,sell,D1,21625,15,0
20100111,110029,open,buy,A1,61990,110,1363.78
20100111,110032,open,buy,A1,61980,5,61.98
20100111,110037,open,buy,A1,61980,5,61.98
20100111,110037,open,buy,A1,61980,5,61.98
20100111,110038,open,buy,A1,61980,50,619.8
20100111,110039,open,buy,A1,61980,5,61.98
20100111,110040,open,buy,A1,61980,15,185.94
20100111,110041,open,buy,A1,61980,5,61.98
20100111,110043,open,buy,D1,21620,5,8
20100111,110046,open,buy,A1,61980,10,123.96
20100111,110048,open,buy,A1,61980,5,61.98
20100111,110052,open,buy,B1,4501,150,67.52
20100111,110052,open,buy,B1,4501,10,4.5
20100111,110054,open,buy,B1,4501,10,4.5
20100111,110054,open,buy,B1,4501,10,4.5
20100111,110054,open,buy,B1,4501,10,4.5
20100111,110056,open,buy,B1,4501,230,103.52
20100111,110057,open,buy,B1,4501,20,9
