代码	公告日期	违规类型	处罚对象	关系	处分类型	处理人	处罚金额(万元)	相关法规	是否发债	证监会行业(2012)	东财行业
000545.SZ	2012-10-08	未及时披露公司重大事件, 未按时披露定期报告	刘英	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《关于做好上市公司2011年年度报告披露工作的通知》	否	制造业	其他化学原料
000545.SZ	2012-10-08	未及时披露公司重大事件, 未按时披露定期报告	张守斌	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《关于做好上市公司2011年年度报告披露工作的通知》	否	制造业	其他化学原料
000669.SZ	2012-10-08	未及时披露公司重大事项	吉林领先科技发展股份有限公司	公司本身	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《关于做好上市公司2011年年度报告披露工作的通知》	是	电力、热力、燃气及水生产和供应业	燃气
000545.SZ	2012-10-08	未按时披露定期报告,未及时披露公司重大事项	吉林制药股份有限公司	公司本身	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《关于做好上市公司2011年年度报告披露工作的通知》	否	制造业	其他化学原料
000669.SZ	2012-10-08	未及时披露公司重大事项	刘建钢	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《关于做好上市公司2011年年度报告披露工作的通知》	是	电力、热力、燃气及水生产和供应业	燃气
000998.SZ	2012-09-26	未及时披露公司重大事项	湖南新大新股份有限公司	公司股东	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》	是	农、林、牧、渔业	种子
000913.SZ	2012-09-26	未及时披露公司重大事项	浙江钱江摩托股份有限公司	公司本身	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《关于做好上市公司2011年年度报告披露工作的通知》	否	制造业	摩托车
000913.SZ	2012-09-26	未及时披露公司重大事项	陈筱根	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《关于做好上市公司2011年年度报告披露工作的通知》	否	制造业	摩托车
000408.SZ	2012-09-26	未及时披露公司重大事项	路联	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《关于做好上市公司2011年年度报告披露工作的通知》	否	批发和零售业	贸易
000408.SZ	2012-09-26	未及时披露公司重大事项	秦文平	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《关于做好上市公司2011年年度报告披露工作的通知》	否	批发和零售业	贸易
000913.SZ	2012-09-26	未及时披露公司重大事项	郭东劭	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《关于做好上市公司2011年年度报告披露工作的通知》	否	制造业	摩托车
000998.SZ	2012-09-26	未依法履行其他职责	伍跃时	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》	是	农、林、牧、渔业	种子
000913.SZ	2012-09-26	未及时披露公司重大事项	林华中	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《关于做好上市公司2011年年度报告披露工作的通知》	否	制造业	摩托车
000408.SZ	2012-09-26	未及时披露公司重大事项	侯宪河	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《关于做好上市公司2011年年度报告披露工作的通知》	否	批发和零售业	贸易
000408.SZ	2012-09-26	未及时披露公司重大事项	金谷源控股股份有限公司	公司本身	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《关于做好上市公司2011年年度报告披露工作的通知》	否	批发和零售业	贸易
000913.SZ	2012-09-26	未及时披露公司重大事项	王海斌	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《关于做好上市公司2011年年度报告披露工作的通知》	否	制造业	摩托车
000819.SZ	2012-09-25	涉嫌违法	岳阳兴长石化股份有限公司	公司本身	处罚决定	中国证券监督管理委员会			否	制造业	石油加工
000541.SZ	2012-09-24	未依法履行其他职责	章敏芝	公司其它关联方	公开处罚	中国证券监督管理委员会	5	《证券法》	否	制造业	照明设备
000541.SZ	2012-09-24	未依法履行其他职责	周星夫	公司其它关联方	公开处罚	中国证券监督管理委员会	3	《证券法》	否	制造业	照明设备
000541.SZ	2012-09-24	未依法履行其他职责	邹建平	公司高管	公开处罚	中国证券监督管理委员会	10	《证券法》	否	制造业	照明设备
000820.SZ	2012-09-22	未及时披露公司重大事项	陆剑斌	公司高管	公开处罚	中国证券监督管理委员会	30	《中华人民共和国证券法》	否	制造业	造纸
000820.SZ	2012-09-22	未及时披露公司重大事项	吕立	公司高管	公开处罚	中国证券监督管理委员会	10	《中华人民共和国证券法》	否	制造业	造纸
000820.SZ	2012-09-22	未及时披露公司重大事项	胡庆	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	制造业	造纸
000820.SZ	2012-09-22	未及时披露公司重大事项	金城造纸股份有限公司	公司本身	公开处罚	中国证券监督管理委员会	40	《中华人民共和国证券法》	否	制造业	造纸
002052.SZ	2012-09-19	未及时披露公司重大事项	袁明	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《中小企业板上市公司规范运作指引》	是	制造业	视听器材
002052.SZ	2012-09-19	未及时披露公司重大事项	深圳市同洲电子股份有限公司	公司本身	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《中小企业板上市公司规范运作指引》	是	制造业	视听器材
000627.SZ	2012-09-19	涉嫌违法	国华人寿保险股份有限公司	公司控股参股公司	处罚决定	中国保险监督管理委员会			否	金融业	保险
002052.SZ	2012-09-19	未及时披露公司重大事项	肖丽玉	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《中小企业板上市公司规范运作指引》	是	制造业	视听器材
000782.SZ	2012-09-11	未依法履行其他职责	广东新会美达锦纶股份有限公司	公司本身	公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《上市公司股东大会规则》	否	制造业	锦纶
000782.SZ	2012-09-11	未依法履行其他职责	梁伟东	公司高管	公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《上市公司股东大会规则》	否	制造业	锦纶
000565.SZ	2012-09-10	未及时披露公司重大事项	杨金华	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》	否	制造业	涂料涂漆
000565.SZ	2012-09-10	未及时披露公司重大事项	向青	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》	否	制造业	涂料涂漆
000565.SZ	2012-09-10	未及时披露公司重大事项	毕胜	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》	否	制造业	涂料涂漆
000565.SZ	2012-09-10	未及时披露公司重大事项	楼晓波	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》	否	制造业	涂料涂漆
000565.SZ	2012-09-10	未及时披露公司重大事项	苏中俊	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》	否	制造业	涂料涂漆
002388.SZ	2012-09-10	未及时披露公司重大事项	张东娇	公司高管	公开批评	深圳证券交易所	0	《关于规范上市公司与关联方资金往来及上市公司对外担保若干问题的通知》,《中小企业板上市公司规范运作指引》	否	制造业	电子设备制造
002388.SZ	2012-09-10	未及时披露公司重大事项	闻明	公司高管	公开批评	深圳证券交易所	0	《关于规范上市公司与关联方资金往来及上市公司对外担保若干问题的通知》,《中小企业板上市公司规范运作指引》	否	制造业	电子设备制造
000565.SZ	2012-09-10	未及时披露公司重大事项	蒲兴元	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》	否	制造业	涂料涂漆
000565.SZ	2012-09-10	未及时披露公司重大事项	重庆三峡油漆股份有限公司	公司本身	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》	否	制造业	涂料涂漆
002388.SZ	2012-09-10	未及时披露公司重大事项	深圳市新亚电子制程股份有限公司	公司本身	公开批评	深圳证券交易所	0	《关于规范上市公司与关联方资金往来及上市公司对外担保若干问题的通知》,《中小企业板上市公司规范运作指引》	否	制造业	电子设备制造
002388.SZ	2012-09-10	未及时披露公司重大事项	罗然	公司高管	公开批评	深圳证券交易所	0	《关于规范上市公司与关联方资金往来及上市公司对外担保若干问题的通知》,《中小企业板上市公司规范运作指引》	否	制造业	电子设备制造
000565.SZ	2012-09-10	未及时披露公司重大事项	徐俊华	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》	否	制造业	涂料涂漆
002388.SZ	2012-09-10	未依法履行其他职责	深圳市新力达电子集团有限公司	公司股东	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《中小企业板上市公司规范运作指引》	否	制造业	电子设备制造
000565.SZ	2012-09-10	未及时披露公司重大事项	张明贤	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》	否	制造业	涂料涂漆
002388.SZ	2012-09-10	未及时披露公司重大事项	许伟明	公司高管	公开批评	深圳证券交易所	0	《关于规范上市公司与关联方资金往来及上市公司对外担保若干问题的通知》,《中小企业板上市公司规范运作指引》	否	制造业	电子设备制造
002388.SZ	2012-09-10	未及时披露公司重大事项	徐冰	公司高管	公开批评	深圳证券交易所	0	《关于规范上市公司与关联方资金往来及上市公司对外担保若干问题的通知》,《中小企业板上市公司规范运作指引》	否	制造业	电子设备制造
000514.SZ	2012-09-07	未及时披露公司重大事件, 信息披露虚假或严重误导性陈述	粟志光	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》	是	房地产业	房地产
000514.SZ	2012-09-07	未及时披露公司重大事件, 信息披露虚假或严重误导性陈述	章新蓉	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》	是	房地产业	房地产
000572.SZ	2012-09-07	未及时披露公司重大事项	肖丹	公司高管	公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》	是	制造业	乘用车
