t,sid,y,x1,x2
2015-06-26,17,-0.022958,-0.03848,-0.08348000000000001
2015-06-26,18,-0.10011500000000001,-0.03848,-0.08348000000000001
2015-06-26,19,-0.100222,-0.03848,-0.08348000000000001
2015-06-26,20,0.099857,-0.03848,-0.08348000000000001
2015-06-26,21,-0.10006100000000001,-0.03848,-0.08348000000000001
2015-06-26,23,-0.09989100000000001,-0.03848,-0.08348000000000001
2015-06-26,25,-0.10006100000000001,-0.03848,-0.08348000000000001
2015-06-26,26,-0.10006100000000001,-0.03848,-0.08348000000000001
2015-06-26,27,-0.10006100000000001,-0.03848,-0.08348000000000001
2015-06-26,28,-0.10006100000000001,-0.03848,-0.08348000000000001
2015-06-26,29,-0.10025200000000001,-0.03848,-0.08348000000000001
2015-06-26,30,-0.09946400000000001,-0.03848,-0.08348000000000001
2015-06-29,1,-0.015305000000000001,-0.08348000000000001,-0.045702
2015-06-29,2,0.019306,-0.08348000000000001,-0.045702
2015-06-29,4,0.080095,-0.08348000000000001,-0.045702
2015-06-29,5,-0.100355,-0.08348000000000001,-0.045702
2015-06-29,6,-0.082521,-0.08348000000000001,-0.045702
2015-06-29,9,-0.09987599999999999,-0.08348000000000001,-0.045702
2015-06-29,10,-0.09961,-0.08348000000000001,-0.045702
2015-06-29,11,-0.100054,-0.08348000000000001,-0.045702
2015-06-29,12,-0.071264,-0.08348000000000001,-0.045702
2015-06-29,14,-0.100016,-0.08348000000000001,-0.045702
2015-06-29,17,-0.100006,-0.08348000000000001,-0.045702
2015-06-29,18,-0.099935,-0.08348000000000001,-0.045702
2015-06-29,19,-0.100054,-0.08348000000000001,-0.045702
2015-06-29,20,0.100095,-0.08348000000000001,-0.045702
2015-06-29,21,-0.099929,-0.08348000000000001,-0.045702
2015-06-29,23,-0.099978,-0.08348000000000001,-0.045702
2015-06-29,25,-0.100054,-0.08348000000000001,-0.045702
2015-06-29,26,-0.085768,-0.08348000000000001,-0.045702
2015-06-29,27,-0.099979,-0.08348000000000001,-0.045702
2015-06-29,28,-0.033870000000000004,-0.08348000000000001,-0.045702
2015-06-29,29,-0.100054,-0.08348000000000001,-0.045702
2015-06-29,30,-0.099636,-0.08348000000000001,-0.045702
2015-06-30,1,0.072217,-0.045702,0.060578000000000014
2015-06-30,2,0.060574,-0.045702,0.060578000000000014
2015-06-30,4,0.023882,-0.045702,0.060578000000000014
2015-06-30,5,0.023357000000000003,-0.045702,0.060578000000000014
2015-06-30,6,0.098731,-0.045702,0.060578000000000014
2015-06-30,9,0.076514,-0.045702,0.060578000000000014
2015-06-30,10,0.067073,-0.045702,0.060578000000000014
2015-06-30,11,0.047766,-0.045702,0.060578000000000014
2015-06-30,12,0.099699,-0.045702,0.060578000000000014
2015-06-30,14,0.023867000000000003,-0.045702,0.060578000000000014
2015-06-30,17,0.020137000000000002,-0.045702,0.060578000000000014
2015-06-30,18,0.08977399999999999,-0.045702,0.060578000000000014
2015-06-30,19,0.0052369999999999995,-0.045702,0.060578000000000014
2015-06-30,20,-0.051491999999999996,-0.045702,0.060578000000000014
2015-06-30,21,0.057505000000000014,-0.045702,0.060578000000000014
2015-06-30,23,0.051250000000000004,-0.045702,0.060578000000000014
2015-06-30,25,0.020193000000000003,-0.045702,0.060578000000000014
2015-06-30,26,0.030039000000000003,-0.045702,0.060578000000000014
2015-06-30,27,0.023144,-0.045702,0.060578000000000014
2015-06-30,28,0.034807000000000005,-0.045702,0.060578000000000014
2015-06-30,29,0.061412,-0.045702,0.060578000000000014
2015-06-30,30,0.075225,-0.045702,0.060578000000000014
2015-07-01,1,-0.042695000000000004,0.060578000000000014,-0.057443
2015-07-01,2,-0.018649,0.060578000000000014,-0.057443
2015-07-01,4,-0.072781,0.060578000000000014,-0.057443
2015-07-01,5,-0.100272,0.060578000000000014,-0.057443
