002162.SZ	-0.019	-0.0045	0.0026
002163.SZ	-0.004	-0.007	-0.0059
002164.SZ	-0.0019	0.0029	0.0047
002165.SZ	0.0287	0.0494	0.0578
002166.SZ	0.0207	0.0338	0.053
002167.SZ	-0.0141	-0.0124	0.0029
002168.SZ	-0.0154	-0.0182	0.0042
002169.SZ	0.0088	0.0559	0.0472
002170.SZ	0.0094	0.0339	0.0685
002171.SZ	0.0134	0.0465	0.0837
002172.SZ	0.0319	0.0926	0.1873
002173.SZ	0.0151	0.0294	0.0348
002174.SZ	0.0498	0.103	0.1541
002175.SZ	0.0028	0.0195	0.0215
002176.SZ	0.0104	0.0302	0.0484
002177.SZ	0.0202	0.0336	0.0201
002178.SZ	0.0079	0.0335	0.0344
002179.SZ	0.0476	0.1108	0.1536
002180.SZ	0.0626	0.1182	0.1299
002181.SZ	-0.0131	-0.0217	-0.064
002182.SZ	0.0184	0.0626	0.1027
002183.SZ	0.0319	0.0608	0.0872
002184.SZ	0.0112	0.0106	0.0107
002185.SZ	0.0165	0.0383	0.0617
002186.SZ	0.0241	0.0513	0.0922
002187.SZ	0.0186	0.0354	0.046
002188.SZ	0.0042	0.0061	0.0135
002189.SZ	-0.0005	0.0101	0.0257
002190.SZ	0.0066	0.0301	0.0519
002191.SZ	0.0557	0.0841	0.1037
002192.SZ	0.001	0.0015	0.0014
002193.SZ	0.0058	0.0194	0.0202
002194.SZ	0.0056	0.01	-0.0035
002195.SZ	0.0176	0.0435	0.0678
002196.SZ	0.0082	0.022	0.032
002197.SZ	0.003	0.0085	0.0164
002198.SZ	0.0083	0.017	0.0217
002199.SZ	-0.048	-0.1531	-0.2231
002200.SZ	0.0012	0.0303	0.0413
002201.SZ	0.0021	0.0066	0.0085
002202.SZ	0.0219	0.0835	0.1193
002203.SZ	0.0344	0.0755	0.1
002204.SZ	0.0011	0.0063	0.0087
002205.SZ	-0.0142	-0.0168	-0.0221
002206.SZ	0.0319	0.0612	0.0952
002207.SZ	-0.0492	-0.1121	-0.1908
002208.SZ	0.0448	0.0445	0.0423
002209.SZ	0.0017	-0.022	-0.0403
002210.SZ	0.0223	0.0454	0.0578
002211.SZ	-0.0041	-0.0077	-0.0149
002212.SZ	0.0069	0.0244	0.037
002213.SZ	0.0091	0.0221	0.0332
002214.SZ	0.0016	0.0178	0.0299
002215.SZ	0.0598	0.0107	-0.1243
002216.SZ	0.0101	0.0328	0.0357
002217.SZ	0.0127	0.0549	0.0996
002218.SZ	0.0104	0.0221	0.032
002219.SZ	0.0193	0.0379	0.0529
002220.SZ	0.0098	0.0382	0.0662
002221.SZ	0.0215	0.0501	0.075
002222.SZ	0.025	0.0527	0.0816
002223.SZ	0.0651	0.0967	0.1242
002224.SZ	0.0167	0.0681	0.1047
002225.SZ	0.0111	0.0195	0.0247
002226.SZ	0.0002	0.0142	0.0184
002227.SZ	-0.012	-0.011	-0.0108
002228.SZ	0.0141	0.0323	0.0442
002229.SZ	-0.0118	-0.022	-0.0096
002230.SZ	0.0112	0.0404	0.0438
002231.SZ	-0.0094	-0.03	-0.0318
002232.SZ	0.0007	0.0012	0.0005
002233.SZ	0.0059	0.0253	0.0515
002234.SZ	0.076	0.162	0.2496
002235.SZ	0.0022	0.0157	0.0125
002236.SZ	0.0329	0.1043	0.1531
002237.SZ	0.0096	0.0304	0.053
002238.SZ	0.0294	0.0626	0.0905
002239.SZ	0.0232	0.0455	0.0659
002240.SZ	-0.0254	-0.0471	-0.0427
002241.SZ	0.0207	0.0496	0.1053
002242.SZ	0.0396	0.1141	0.1663
002243.SZ	0.0028	0.0069	0.012
002244.SZ	0.0372	0.0647	0.096
002245.SZ	0.0232	0.0526	0.0893
002246.SZ	0.0078	0.0332	0.0582
002247.SZ	0.014	0.0404	0.0936
002248.SZ	-0.027	-0.0642	-0.1418
002249.SZ	0.0126	0.0337	0.05
002250.SZ	0.0253	0.0584	0.0568
002251.SZ	0.025	0.0348	0.0352
002252.SZ	0.0289	0.0594	0.11
002253.SZ	0.0036	0.0107	0.0163
002254.SZ	0.0099	0.0172	0.0251
002255.SZ	0.0062	0.0127	0.0226
002256.SZ	0.0327	0.0501	0.0654
002258.SZ	0.025	0.0608	0.0828
002259.SZ	-0.0133	0.0063	0.0078
002260.SZ	-0.007	-0.0313	0.0094
002261.SZ	0.0191	0.0358	0.045
002262.SZ	0.038	0.0912	0.1319
002263.SZ	-0.0036	-0.0064	-0.0093
002264.SZ	0.0391	0.0405	0.1671
002265.SZ	0.0051	0.0068	0.0071
002266.SZ	0.0021	0.0123	0.0173
002267.SZ	0.0663	0.0759	0.0813
002268.SZ	-0.0318	-0.0286	0.0037
002269.SZ	0.0164	-0.0196	-0.0509
002270.SZ	0.0179	0.0546	0.0832
002271.SZ	0.0139	0.088	0.166
002272.SZ	0.0006	0.0031	0.0066
002273.SZ	0.0147	0.038	0.0617
002274.SZ	0.0014	0.0045	0.0059
002275.SZ	0.0302	0.0981	0.1348
002276.SZ	0.0092	0.035	0.0442
002277.SZ	0.0388	0.0517	0.0578
002278.SZ	-0.0127	-0.0239	-0.0579
002279.SZ	-0.0033	0.008	0.0382
002280.SZ	0.0279	0.0547	0.0733
002281.SZ	0.0273	0.0571	0.078
002282.SZ	0.0049	0.0162	0.0175
002283.SZ	0.007	0.0238	0.0364
002284.SZ	0.0163	0.0383	0.0478
002285.SZ	0.0174	0.0564	0.1031
002286.SZ	0.009	0.0206	0.027
002287.SZ	0.0395	0.1003	0.1236
002288.SZ	0.0048	0.0018	0.0026
002289.SZ	-0.0812	-0.3219	-0.4706
002290.SZ	0.0085	0.0237	0.0267
002291.SZ	0.0051	0.0111	0.0096
002292.SZ	0.0214	0.0772	0.1132
002293.SZ	0.0417	0.0588	0.0991
002294.SZ	0.075	0.1502	0.2168
002295.SZ	-0.004	0.0042	0.0086
002296.SZ	0.005	0.0265	0.0386
002297.SZ	-0.0078	-0.0176	-0.022
002298.SZ	0.0099	0.0242	0.0292
002299.SZ	0.0126	0.0459	0.0918
002300.SZ	0.0176	0.0553	0.0899
002301.SZ	0.007	0.0405	0.0575
002302.SZ	-0.009	0.0191	0.0444
002303.SZ	0.0151	0.0461	0.0859
002304.SZ	0.1016	0.147	0.2016
002305.SZ	0.0013	0.0013	0.0029
002306.SZ	-0.5523	-1.1878	-1.9008
002307.SZ	0.0029	0.0093	0.0175
002308.SZ	0.0101	0.0325	0.0536
002309.SZ	0.0024	-0.0113	-0.0287
002310.SZ	-0.0107	0.0467	0.0798
002311.SZ	0.0078	0.0762	0.1655
002312.SZ	-0.0007	-0.0273	-0.0632
002313.SZ	-0.0074	-0.0171	0.0066
002314.SZ	0.0486	0.0728	0.0869
002315.SZ	-0.0061	0.0098	0.0228
002316.SZ	0.0032	-0.0067	-0.0314
002317.SZ	0.0439	0.1041	0.1135
002318.SZ	0.0096	0.0252	0.0427
002319.SZ	0.023	0.01	0.0094
002320.SZ	0.0301	0.0549	0.0607
002321.SZ	0.0052	0.0352	0.0473
002322.SZ	0.0028	0.0092	0.0242
002323.SZ	0.0185	0.1169	0.2542
002324.SZ	0.0481	0.0867	0.1165
002325.SZ	0.0249	0.0379	0.0616
002326.SZ	0.0202	0.0581	0.0641
002327.SZ	0.038	0.0727	0.1026
002328.SZ	0.0075	0.0234	0.0315
002329.SZ	0.0063	0.0383	0.05
002330.SZ	0.0105	0.0122	0.0141
002331.SZ	0.0086	0.0234	0.0448
002332.SZ	0.0063	0.0275	0.0466
002333.SZ	-0.0031	0.0958	0.0908
002334.SZ	0.0027	0.0169	0.0361
002335.SZ	0.0177	0.0192	0.047
002336.SZ	0.0092	0.0072	0.0031
002337.SZ	-0.0074	-0.02	-0.0046
002338.SZ	0.0179	0.0358	0.0626
002339.SZ	-0.0235	0.0136	0.053
002340.SZ	0.01	0.0259	0.0299
002341.SZ	0.0141	0.0286	0.0352
002342.SZ	0.0046	0.0077	0.0085
002343.SZ	0.0191	0.0838	0.1293
002344.SZ	0.0291	0.0761	0.0961
002345.SZ	0.0312	0.055	0.075
002346.SZ	0.0071	0.0512	0.0077
002347.SZ	0.0029	0.0085	0.011
002348.SZ	0.0082	0.0188	0.0308
002349.SZ	0.0205	0.0392	0.0544
002350.SZ	0.001	0.0165	0.0238
002351.SZ	0.0151	0.0276	0.0367
002352.SZ	0.0049	0.0156	0.021
002353.SZ	0.0074	0.0137	0.0134
002354.SZ	0.022	0.0409	0.0667
002355.SZ	0.0082	0.0141	0.0196
002356.SZ	0.013	0.0589	0.0812
002357.SZ	0.0303	0.0639	0.1112
002358.SZ	0.0196	0.0589	0.0874
002359.SZ	0.0066	0.0239	-0.0558
002360.SZ	0.0042	0.0317	0.0532
002361.SZ	0.0166	0.0441	0.0613
002362.SZ	0.0048	0.0109	0.02
002363.SZ	0.0153	0.0243	0.0331
002364.SZ	0.0346	0.0801	0.0756
002365.SZ	0.0081	0.0305	0.0444
002366.SZ	0.0765	0.1839	0.2246
002367.SZ	0.0391	0.099	0.1275
002368.SZ	0.0077	0.0085	0.0301
002369.SZ	0.0034	0.007	0.0071
002370.SZ	0.0304	0.0793	0.0583
002371.SZ	0.0003	0.0111	0.025
002372.SZ	0.0291	0.1051	0.1811
002373.SZ	0.0192	0.0433	0.0722
002374.SZ	0.0109	0.0266	0.0428
002375.SZ	0.015	0.0228	0.038
002376.SZ	0.0164	0.0401	0.0656
002377.SZ	-0.0148	-0.0071	0.004
002378.SZ	-0.0116	-0.0114	0.0036
002379.SZ	-0.0034	0.0061	0.0063
002380.SZ	0.0032	0.026	0.0364
002381.SZ	0.0106	0.0314	0.0425
002382.SZ	0.037	0.0827	0.121
002383.SZ	-0.0093	0.0019	0.0043
002384.SZ	0.0068	0.0548	0.0534
002385.SZ	0.0158	0.0423	0.0677
002386.SZ	-0.0136	-0.0163	-0.0122
002387.SZ	-0.0194	-0.0532	0.0637
002388.SZ	0.001	0.0036	0.0137
002389.SZ	0.0087	0.0199	0.0291
002390.SZ	0.01	0.0296	0.0453
002391.SZ	0.0133	0.0374	0.0468
002392.SZ	0.0102	0.0285	0.0481
002393.SZ	0.0143	0.0233	0.0266
002394.SZ	0.0217	0.055	0.0882
002395.SZ	0.009	0.0248	0.0296
002396.SZ	-0.0039	0.0148	0.0658
002397.SZ	0.023	0.0402	0.0409
002398.SZ	0.0194	0.0429	0.0622
002399.SZ	0.023	0.0315	0.0364
002400.SZ	0.0414	0.1017	0.1144
002401.SZ	0.0234	0.0442	0.067
002402.SZ	0.0248	0.0592	0.093
002403.SZ	0.0262	0.0393	0.0533
002404.SZ	0.0122	0.0325	0.0526
002405.SZ	0.0129	0.0303	0.0382
002406.SZ	0.0134	0.0286	0.0381
002407.SZ	0.0525	0.1136	0.1667
002408.SZ	0.0072	0.0242	0.0452
002409.SZ	0.0128	0.0224	0.0304
002410.SZ	0.0155	0.04	0.0835
002411.SZ	0.0362	0.0745	0.1043
002412.SZ	0.0235	0.0415	0.0496
002413.SZ	0.0103	0.0212	0.0232
002414.SZ	-0.0047	0.0151	0.0147
002415.SZ	0.0576	0.1359	0.2381
002416.SZ	0.0127	0.0202	0.0289
002417.SZ	-0.0662	-0.1405	-0.1772
002418.SZ	0.0121	0.058	0.0768
002419.SZ	0.0328	0.0525	0.0663
002420.SZ	-0.0067	-0.0469	-0.0289
002421.SZ	0.0128	0.0309	0.0646
002422.SZ	0.0187	0.0346	0.0478
002423.SZ	-0.0117	-0.0271	-0.0503
002424.SZ	0.0419	0.08	0.1151
002425.SZ	0.006	0.0167	0.0332
002426.SZ	0.0377	0.0794	0.1103
002427.SZ	0.01	0.0314	0.054
002428.SZ	-0.0065	-0.0233	-0.0371
002429.SZ	0.0214	0.0454	0.0708
002430.SZ	-0.0092	-0.0154	-0.0385
002431.SZ	-0.019	0.0125	0.0202
002432.SZ	-0.0239	-0.0419	-0.097
002433.SZ	0.0086	0.0193	0.0366
002434.SZ	0.0301	0.0598	0.0919
002435.SZ	0.0066	0.0169	0.0216
002436.SZ	0.0088	0.0315	0.0622
002437.SZ	0.0473	0.1013	0.1583
002438.SZ	0.0126	0.021	0.0276
002439.SZ	-0.0029	0.0031	0.0255
002440.SZ	0.0096	0.0442	0.0727
002441.SZ	0.012	0.0298	0.04
002442.SZ	-0.0219	-0.0091	0.0138
002443.SZ	0.0063	0.0266	0.0216
002444.SZ	0.0232	0.0523	0.098
002445.SZ	0.0069	0.021	0.0463
002446.SZ	0.0233	0.0536	0.0758
002447.SZ	0.0014	0.0056	0.0542
002448.SZ	0.0273	0.0517	0.0793
002449.SZ	0.0134	0.0341	0.0469
002450.SZ	0.0425	0.0936	0.117
002451.SZ	0.0075	0.0081	0.0096
002452.SZ	0.0194	0.0376	0.0556
002453.SZ	0.0047	0.0105	0.0096
002454.SZ	0.0226	0.0439	0.0615
002455.SZ	0.012	0.0381	0.0754
002456.SZ	0.0205	0.0594	0.0882
002457.SZ	-0.0007	0.0003	0.0045
002458.SZ	0.1294	0.3603	0.5818
002459.SZ	0.0009	0.0029	0.0089
002460.SZ	0.0553	0.1405	0.234
002461.SZ	0.0032	0.0168	0.0317
002462.SZ	0.0329	0.0702	0.1013
002463.SZ	0.0053	0.0094	0.0199
002464.SZ	0.0095	0.0463	0.077
002465.SZ	0.0041	0.0304	0.0389
002466.SZ	0.0876	0.2168	0.3248
002467.SZ	0.0385	0.0383	0.0424
002468.SZ	-0.0061	0.0062	0.0071
002469.SZ	0.0148	0.0171	0.0241
002470.SZ	0.049	0.093	0.1318
002471.SZ	0.0072	0.0311	0.0504
002472.SZ	0.0118	0.0287	0.0461
002473.SZ	-0.0158	-0.03	-0.0511
002474.SZ	0.0048	0.0118	0.0148
002475.SZ	0.0354	0.0706	0.0839
002476.SZ	0.0165	0.0151	0.0186
002477.SZ	0.0241	0.0997	0.1509
002478.SZ	0.0095	0.019	0.0287
002479.SZ	0.016	0.045	0.0655
002480.SZ	-0.0202	-0.0183	0.0024
002481.SZ	0.0197	0.0252	0.0389
002482.SZ	0.0079	0.028	0.0506
002483.SZ	0.0096	0.0281	0.0331
002484.SZ	0.0122	0.0358	0.0436
002485.SZ	0.0026	0.0138	0.0061
002486.SZ	-0.0178	-0.0414	-0.0477
002487.SZ	0.0129	0.0299	0.0386
002488.SZ	-0.0123	-0.0289	-0.0365
002489.SZ	0.0517	0.068	0.0496
002490.SZ	0.0013	0.0025	0.0034
002491.SZ	0.0312	0.0946	0.1397
002492.SZ	0.0069	0.0256	0.0222
002493.SZ	0.0138	0.0653	0.1078
002494.SZ	0.0056	0.0062	0.0061
002495.SZ	0.0103	0.0221	0.0274
002496.SZ	0.0155	0.032	0.0428
002497.SZ	0.0094	0.0357	0.0436
002498.SZ	0.0135	0.0455	0.0753
002499.SZ	0.0048	0.0234	0.0258
002500.SZ	0.0041	0.0148	0.0262
002501.SZ	0.0245	0.0679	0.1007
002502.SZ	0.0098	0.0283	0.0495
002503.SZ	0.0326	0.077	0.1066
002504.SZ	0.0739	0.1279	0.226
002505.SZ	0.0014	0.0017	0.0041
002506.SZ	0.0282	0.0525	0.0568
002507.SZ	0.0362	0.0828	0.137
002508.SZ	0.0499	0.1302	0.2069
002509.SZ	0.0156	0.0376	0.0619
002510.SZ	0.0108	0.0448	0.0555
002511.SZ	0.0185	0.0426	0.0717
002512.SZ	0.0022	0.0113	0.0234
002513.SZ	0.0131	0.0263	0.0358
002514.SZ	0.0181	0.013	0.0395
002515.SZ	0.009	0.0129	0.0155
002516.SZ	0.022	0.0603	0.1104
002517.SZ	0.1252	0.2746	0.2247
002518.SZ	0.0277	0.0646	0.1028
002519.SZ	0.0346	0.0745	0.0826
002520.SZ	0.0077	0.0161	0.0202
002521.SZ	0.0056	0.0226	0.0282
002522.SZ	0.0148	0.0351	0.0531
002523.SZ	0.0055	0.0206	0.039
002524.SZ	-0.0131	-0.036	-0.0523
002526.SZ	-0.0022	-0.0122	-0.0212
002527.SZ	0.0082	0.0375	0.0648
002528.SZ	-0.0164	-0.0154	-0.011
002529.SZ	-0.0077	-0.0153	-0.0003
002530.SZ	0.0036	0.0108	0.0146
002531.SZ	0.0304	0.0909	0.1423
002532.SZ	0.0226	0.0574	0.076
002533.SZ	0.0124	0.0345	0.0618
002534.SZ	0.0066	0.0348	0.0614
002535.SZ	0.0002	0.0031	0.0043
002536.SZ	0.017	0.0293	0.0441
002537.SZ	0.0223	0.0375	0.0324
002538.SZ	0.0157	0.0413	0.067
002539.SZ	0.017	0.0367	0.0537
002540.SZ	0.0176	0.0523	0.0722
002541.SZ	0.0133	0.0362	0.038
002542.SZ	0.0133	0.03	0.0549
002543.SZ	0.0371	0.0799	0.1048
002544.SZ	0.0103	0.0133	0.021
002545.SZ	0.0067	0.0226	0.0174
002546.SZ	0.0179	0.0251	0.0316
002547.SZ	0.0215	0.0483	0.0697
002548.SZ	0.0205	0.053	0.0782
002549.SZ	0.0035	0.0062	0.0112
002550.SZ	0.0304	0.0622	0.0794
002551.SZ	0.0319	0.052	0.08
002552.SZ	-0.016	-0.0318	-0.0582
002553.SZ	0.0238	0.0607	0.0905
002554.SZ	0.0132	0.0359	0.0505
002555.SZ	0.0576	0.1296	0.1936
002556.SZ	0.0124	0.0395	0.0467
002557.SZ	0.0321	0.0615	0.0951
002558.SZ	-0.0301	0.1321	0.2027
002559.SZ	0.0113	0.0318	0.0383
002560.SZ	0.0072	0.03	0.0475
002561.SZ	0.0337	0.0621	0.0869
002562.SZ	0.0197	0.0407	0.0581
002563.SZ	0.0261	0.056	0.1067
002564.SZ	-0.0033	-0.0084	-0.0199
002565.SZ	0.0126	0.0248	0.0308
002566.SZ	0.0084	0.0144	0.0179
002567.SZ	0.0099	0.0279	0.0556
002568.SZ	-0.0659	-0.1568	-0.1106
002569.SZ	-0.0024	-0.0455	-0.0553
002570.SZ	0.0162	-0.0602	-0.1182
002571.SZ	-0.0103	-0.0172	-0.029
002572.SZ	0.0237	0.0866	0.1382
002573.SZ	0.0291	0.0894	0.1609
002574.SZ	0.0092	0.0136	0.0168
002575.SZ	0.0032	0.0124	0.0221
002576.SZ	-0.0023	-0.0075	0.0037
002577.SZ	0.1867	0.1888	0.0166
002578.SZ	0.0049	0.007	0.009
002579.SZ	0.1275	0.1326	0.1388
002580.SZ	0.0091	0.0238	0.0343
002581.SZ	0.0369	0.0713	0.1225
002582.SZ	0.0129	0.0105	0.0065
002583.SZ	-0.0316	0.0138	0.0309
002584.SZ	0.0093	0.0318	0.0483
002585.SZ	0.0071	0.0153	0.0213
002586.SZ	0.0024	0.0087	0.0177
002587.SZ	-0.011	0.0451	0.0955
002588.SZ	0.0408	0.1002	0.1215
002589.SZ	0.0262	0.0656	0.0756
002590.SZ	0.0181	0.048	0.0645
002591.SZ	0.0057	-0.0015	-0.0167
002592.SZ	0.015	0.0318	0.045
002593.SZ	0.0036	0.0133	0.0262
002594.SZ	0.026	0.0673	0.0884
002595.SZ	0.0468	0.1185	0.1774
002596.SZ	-0.0115	-0.0036	0.008
002597.SZ	0.0684	0.1136	0.1642
002598.SZ	0.0135	0.0346	0.0568
002599.SZ	0.0028	0.0216	0.0301
002600.SZ	0.0027	0.0132	0.0422
002601.SZ	0.0071	0.0304	0.0163
002602.SZ	0.03	0.0667	0.0951
002603.SZ	0.0374	0.0633	0.0874
002604.SZ	0.0066	0.0203	0.0393
002605.SZ	0.0263	0.0452	0.0608
002606.SZ	0.0285	0.0569	0.0836
002607.SZ	0.015	0.0247	0.0408
002608.SZ	None	None	None
002609.SZ	0.0064	0.0486	0.1088
002610.SZ	0.0032	0.0099	0.0196
002611.SZ	0.0097	0.0378	0.0604
002612.SZ	0.0116	0.0166	0.0349
002613.SZ	0.0019	0.0075	0.0132
002614.SZ	0.0009	0.0218	0.0616
002615.SZ	0.0161	0.0499	0.1259
002616.SZ	0.0194	0.0366	0.059
002617.SZ	0.0032	0.0241	0.0304
002618.SZ	0.004	0.0058	0.0099
002619.SZ	0.0089	0.02	0.0377
002620.SZ	0.0225	0.0354	0.0492
002621.SZ	0.0058	0.0116	0.0186
002622.SZ	0.003	0.0055	0.0239
002623.SZ	0.005	0.0138	0.0209
002624.SZ	0.0196	0.1025	0.184
002625.SZ	0.0162	0.0407	0.0686
002626.SZ	0.0324	0.0929	0.1114
002627.SZ	0.0136	0.027	0.0453
002628.SZ	0.0034	0.0055	0.0063
002629.SZ	-0.0356	-0.054	-0.0649
002630.SZ	0.012	0.0405	0.0592
002631.SZ	0.0251	0.064	0.0958
002632.SZ	0.0078	0.016	0.0274
002633.SZ	-0.0091	-0.0223	-0.0354
002634.SZ	0.0183	0.033	0.045
002635.SZ	0.0362	0.0605	0.1112
002636.SZ	0.0284	0.0603	0.1075
002637.SZ	0.0113	0.0321	0.0478
002638.SZ	0.0141	0.0164	0.0217
002639.SZ	-0.0113	0.0012	0.0078
002640.SZ	0.042	0.0747	0.0849
002641.SZ	0.011	0.0507	0.088
002642.SZ	0.0013	0.0075	0.0157
002643.SZ	0.034	0.0702	0.0789
002644.SZ	0.0075	0.0243	0.0372
002645.SZ	0.0099	0.0218	0.0323
002646.SZ	0.06	0.0628	0.0808
002647.SZ	-0.0266	-0.0413	-0.0191
002648.SZ	0.0009	0.0049	0.0316
002649.SZ	0.0139	0.0468	0.0658
002650.SZ	0.0294	0.0517	0.0678
002651.SZ	0.0133	0.0254	0.0347
002652.SZ	0.0165	0.0496	0.0964
002653.SZ	0.0197	0.1132	0.1458
002654.SZ	0.0057	0.0373	0.0681
002655.SZ	0.0038	0.0123	0.0225
002656.SZ	-0.0088	-0.0232	-0.0385
002657.SZ	0.0115	0.0419	0.0554
002658.SZ	0.0072	0.0289	0.0585
002659.SZ	-0.0057	-0.0098	-0.0312
002660.SZ	-0.002	0.0084	0.0152
002661.SZ	0.0162	0.0308	0.0469
002662.SZ	0.0139	0.046	0.0601
002663.SZ	0.0022	0.0172	0.025
002664.SZ	0.0318	0.0759	0.1136
002665.SZ	0.0042	0.0315	0.0377
002666.SZ	0.0128	0.0251	0.042
002667.SZ	0.0013	-0.0106	-0.0142
002668.SZ	0.0238	0.0941	0.145
002669.SZ	0.04	0.0667	0.0904
002670.SZ	0.0093	0.0165	0.0384
002671.SZ	0.0011	0.0164	0.0162
002672.SZ	0.0303	0.0724	0.1296
002673.SZ	0.0227	0.0489	0.0766
002674.SZ	0.0005	0.006	0.0167
002675.SZ	0.0082	0.0268	0.0467
002676.SZ	0.0045	0.0256	0.026
002677.SZ	0.0271	0.064	0.1165
002678.SZ	0.0222	0.0429	0.0593
002679.SZ	-0.0328	-0.0307	-0.0087
002680.SZ	0.0184	0.0391	0.0795
002681.SZ	0.0212	0.0486	0.0916
002682.SZ	0.008	0.0163	0.0214
002683.SZ	-0.0176	0.0017	0.0122
002684.SZ	0.0023	0.0111	0.0045
002685.SZ	0.0036	0.0144	0.0152
002686.SZ	0.0298	0.069	0.1045
002687.SZ	0.01	0.0384	0.045
002688.SZ	0.0392	0.0732	0.0949
002689.SZ	-0.0296	0.0249	0.0256
002690.SZ	0.0192	0.0627	0.1127
002691.SZ	0.0046	0.0087	0.0107
002692.SZ	0.0165	0.0458	0.0612
002693.SZ	-0.0122	-0.0215	-0.2715
002694.SZ	-0.0128	0.0087	0.0156
002695.SZ	0.0123	0.0309	0.0526
002696.SZ	0.0007	0.0141	0.0314
002697.SZ	0.0233	0.049	0.0641
002698.SZ	0.0062	0.0178	0.0398
002699.SZ	0.0119	0.0384	0.066
002700.SZ	0.0299	0.0466	0.0645
002701.SZ	0.0685	0.1376	0.2197
002702.SZ	0.0169	0.0127	0.0108
002703.SZ	0.0116	0.0269	0.035
002705.SZ	0.018	0.0603	0.1332
002706.SZ	0.0204	0.0644	0.1101
002707.SZ	0.0233	0.0473	0.1271
002708.SZ	0.0105	0.0264	0.0411
002709.SZ	0.0582	0.1519	0.2369
002711.SZ	0.0372	0.0793	0.1137
002712.SZ	0.0251	0.0508	0.085
002713.SZ	-0.0674	-0.015	0.0164
002714.SZ	0.0993	0.2643	0.4086
002715.SZ	-0.0094	-0.0115	0.0075
002716.SZ	0.0162	0.0401	0.0655
002717.SZ	0.0191	0.0675	0.1028
002718.SZ	0.0185	0.0924	0.1046
002719.SZ	0.0053	0.0191	0.0404
002721.SZ	0.0126	0.0246	0.0391
002722.SZ	0.0163	0.0455	0.0711
002723.SZ	0.0101	0.0135	0.0084
002724.SZ	0.0137	0.001	0.013
002725.SZ	0.0141	0.032	0.0414
002726.SZ	0.0351	0.082	0.1242
002727.SZ	0.0455	0.0851	0.1208
002728.SZ	0.0245	0.0534	0.08
002729.SZ	0.0036	0.0176	0.0384
002730.SZ	0.0053	0.024	0.0336
002731.SZ	-0.0012	0.0098	0.0232
002732.SZ	0.0114	0.0616	0.1106
002733.SZ	0.0174	0.0467	0.0549
002734.SZ	0.037	0.0754	0.086
002735.SZ	0.0101	0.0264	0.0476
002736.SZ	0.0169	0.0459	0.0761
002737.SZ	0.0386	0.066	0.0501
002738.SZ	-0.0023	0.0294	0.0518
002739.SZ	0.0493	0.0852	0.1188
002740.SZ	0.0095	0.019	0.0411
002741.SZ	0.0085	0.0434	0.0643
002742.SZ	0.0208	0.0496	0.0616
002743.SZ	0.0085	0.0402	0.0342
002745.SZ	0.0201	0.041	0.0826
002746.SZ	0.0202	0.0743	0.1196
002747.SZ	0.0102	0.0461	0.0418
002748.SZ	0.0155	0.0378	0.0724
002749.SZ	0.0383	0.1225	0.1474
002750.SZ	0.0264	0.0558	0.1174
002751.SZ	-0.0009	0.0136	0.0317
002752.SZ	0.0401	0.0626	0.0937
002753.SZ	0.0122	0.0258	0.0567
002755.SZ	-0.0105	-0.0082	0.0016
002756.SZ	0.0185	0.0454	0.0697
002757.SZ	0.014	0.0415	0.0615
002758.SZ	0.0173	0.0383	0.0556
002759.SZ	0.0297	0.0466	0.0686
002760.SZ	0.0162	0.0192	0.0195
002761.SZ	0.0131	0.0156	0.0154
002762.SZ	0.0173	0.0346	0.0578
002763.SZ	0.0472	0.0783	0.1039
002765.SZ	0.0277	0.0591	0.0799
002766.SZ	0.016	0.0355	0.0616
002767.SZ	0.0173	0.031	0.052
002768.SZ	0.0324	0.0688	0.1074
002769.SZ	0.0583	0.1059	0.145
002770.SZ	0.0148	0.0373	0.0614
002771.SZ	0.022	0.0588	0.0766
002772.SZ	0.0811	0.0709	0.0731
002773.SZ	0.0399	0.0696	0.1181
002775.SZ	0.0067	0.0549	0.086
002776.SZ	0.0352	0.0597	0.0773
002777.SZ	0.0131	0.0663	0.0851
002778.SZ	0.0178	0.0295	0.0436
002779.SZ	0.0162	0.0362	0.057
002780.SZ	0.0016	0.0183	0.0246
002781.SZ	0.0254	0.0389	0.0607
002782.SZ	0.0235	0.0477	0.0789
002783.SZ	0.0125	0.0439	0.0653
002785.SZ	0.0042	0.0144	0.0235
002786.SZ	0.0284	0.0462	0.0684
002787.SZ	0.0309	0.071	0.0993
002788.SZ	0.0213	0.0532	0.076
002789.SZ	0.0261	0.0488	0.0691
002790.SZ	0.0334	0.0834	0.1271
002791.SZ	-0.0007	0.0519	0.0975
002792.SZ	0.0367	0.0836	0.1101
002793.SZ	0.0447	0.1062	0.1483
002795.SZ	0.0663	0.089	0.1241
002796.SZ	0.025	0.0571	0.0966
002797.SZ	0.0162	0.0313	0.0566
002798.SZ	-0.0055	0.0361	0.0541
002799.SZ	None	0.0391	0.0402
002800.SZ	0.0141	0.0443	0.0739
002801.SZ	0.0453	0.0835	0.1252
002802.SZ	0.0425	0.0608	0.0966
002803.SZ	0.0247	0.0685	0.0879
002805.SZ	0.0163	0.035	0.0375
002806.SZ	0.0136	0.0574	0.0673
002807.SZ	0.0242	0.0489	0.0645
002808.SZ	0.0172	0.0529	0.0592
002809.SZ	None	0.0774	0.0765
