代码	公告日期	违规类型	处罚对象	关系	处分类型	处理人	处罚金额(万元)	相关法规	是否发债	证监会行业(2012)	东财行业
000507.SZ	2008-05-17	涉嫌违反证券法律法规	珠海港股份有限公司	公司本身	立案调查	中国证券监督管理委员会			是	交通运输、仓储和邮政业	港口
002021.SZ	2008-05-16	未及时披露公司重大事项			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《中小企业板上市公司控股股东》,《实际控制人行为指引》	否	制造业	纺织服装机械
600016.SH	2008-05-16	涉嫌违法	中国民生银行股份有限公司	公司本身	处罚决定	中国银行业监督管理委员会			是	金融业	股份制与城商行
600016.SH	2008-05-13	涉嫌违法	中国民生银行股份有限公司	公司本身	处罚决定	中国银行业监督管理委员会			是	金融业	股份制与城商行
600198.SH	2008-05-07	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	潘海深	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	通信传输设备
600198.SH	2008-05-07	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	才洪恩	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	通信传输设备
600648.SH	2008-05-07	信息披露虚假或严重误导性陈述,未及时披露公司重大事项			公开处罚	中国证券监督管理委员会	30	《中华人民共和国证券法》	是	批发和零售业	园区开发
600198.SH	2008-05-07	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	朱亚农	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	通信传输设备
600198.SH	2008-05-07	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	周寰	公司高管	公开处罚	中国证券监督管理委员会	20	《中华人民共和国证券法》	是	制造业	通信传输设备
600198.SH	2008-05-07	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	谢鲁江	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	通信传输设备
600198.SH	2008-05-07	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	赵东	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	通信传输设备
600198.SH	2008-05-07	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	毛志毅	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	通信传输设备
600198.SH	2008-05-07	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	陈蕾	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	通信传输设备
600198.SH	2008-05-07	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	徐宏志	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	通信传输设备
600198.SH	2008-05-07	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	杨毅刚	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	通信传输设备
600198.SH	2008-05-07	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	李大伟	公司高管	公开处罚	中国证券监督管理委员会	20	《中华人民共和国证券法》	是	制造业	通信传输设备
600198.SH	2008-05-07	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	李敏	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	通信传输设备
600198.SH	2008-05-07	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	魏少军	公司高管	公开处罚	中国证券监督管理委员会	20	《中华人民共和国证券法》	是	制造业	通信传输设备
600198.SH	2008-05-07	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	肖亚凡	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	通信传输设备
600198.SH	2008-05-07	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	唐如安	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	通信传输设备
600198.SH	2008-05-07	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	许榕生	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	通信传输设备
600198.SH	2008-05-07	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	姜雨松	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	通信传输设备
600198.SH	2008-05-07	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	龚双瑾	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	通信传输设备
600198.SH	2008-05-07	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	梁海兵	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	通信传输设备
600198.SH	2008-05-07	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	严晓浪	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	通信传输设备
600180.SH	2008-05-06	涉嫌违反证券法律法规	山东九发食用菌股份有限公司	公司本身	立案调查	中国证券监督管理委员会济南稽查局			是	批发和零售业	物流
600898.SH	2008-04-30	未及时披露公司重大事项			公开处罚	中国证券监督管理委员会	40	《中华人民共和国证券法》	否	批发和零售业	连锁
600505.SH	2008-04-23	未及时披露公司重大事项	谢飞	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	电力、热力、燃气及水生产和供应业	水电
600505.SH	2008-04-23	未及时披露公司重大事项	王成珍	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	电力、热力、燃气及水生产和供应业	水电
600505.SH	2008-04-23	未及时披露公司重大事项	张光华	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	电力、热力、燃气及水生产和供应业	水电
600505.SH	2008-04-23	未及时披露公司重大事件,信息披露虚假或严重误导性陈述,涉嫌违反证券法律法规	张良宾	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》,《中华人民共和国公司法》	否	电力、热力、燃气及水生产和供应业	水电
600505.SH	2008-04-23	未及时披露公司重大事项	杨承斌	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	电力、热力、燃气及水生产和供应业	水电
600505.SH	2008-04-23	未及时披露公司重大事项	谭启	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	电力、热力、燃气及水生产和供应业	水电
600505.SH	2008-04-23	未及时披露公司重大事项	祝剑秋	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	电力、热力、燃气及水生产和供应业	水电
600648.SH	2008-04-23	信息披露虚假或严重误导性陈述,未依法履行其他职责	史贤俊	公司高管	公开处罚	中国证券监督管理委员会	10	《中华人民共和国证券法》,《中华人民共和国公司法》	是	批发和零售业	园区开发
600505.SH	2008-04-23	未及时披露公司重大事项	张斌	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》,《中华人民共和国公司法》	否	电力、热力、燃气及水生产和供应业	水电
600505.SH	2008-04-23	未及时披露公司重大事项	冯德荣	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	电力、热力、燃气及水生产和供应业	水电
600648.SH	2008-04-23	信息披露虚假或严重误导性陈述,未依法履行其他职责	洪志华	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	是	批发和零售业	园区开发
600648.SH	2008-04-23	信息披露虚假或严重误导性陈述,未依法履行其他职责	叶国安	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	是	批发和零售业	园区开发
600505.SH	2008-04-23	未及时披露公司重大事项	罗俊	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	电力、热力、燃气及水生产和供应业	水电
600505.SH	2008-04-23	未及时披露公司重大事项	李众江	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	电力、热力、燃气及水生产和供应业	水电
600648.SH	2008-04-23	信息披露虚假或严重误导性陈述,未依法履行其他职责	盛默	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	是	批发和零售业	园区开发
600648.SH	2008-04-23	信息披露虚假或严重误导性陈述,未依法履行其他职责	刘新民	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	是	批发和零售业	园区开发
600648.SH	2008-04-23	信息披露虚假或严重误导性陈述,未依法履行其他职责	丁莉	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	是	批发和零售业	园区开发
600505.SH	2008-04-23	未及时披露公司重大事项	郝江波	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	电力、热力、燃气及水生产和供应业	水电
600505.SH	2008-04-23	未及时披露公司重大事项	庞小锋	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	电力、热力、燃气及水生产和供应业	水电
600505.SH	2008-04-23	未及时披露公司重大事项	王波	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	电力、热力、燃气及水生产和供应业	水电
000779.SZ	2008-04-16	信息披露虚假或严重误导性陈述,未及时披露公司重大事项			公开处罚	中国证券监督管理委员会	30	《中华人民共和国证券法》	否	制造业	毛纺
600248.SH	2008-04-12	信息披露虚假或严重误导性陈述,未及时披露公司重大事项			公开处罚	中国证券监督管理委员会	60	《中华人民共和国证券法》	否	建筑业	专业工程
000922.SZ	2008-04-11	未及时披露公司重大事项			公开处罚	中国证券监督管理委员会	30	《中华人民共和国证券法》	否	制造业	电机
600898.SH	2008-04-08	未及时披露公司重大事项	于其华	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	批发和零售业	连锁
600898.SH	2008-04-08	未及时披露公司重大事项	李家勇	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	批发和零售业	连锁
000918.SZ	2008-04-08	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	潘晓敏	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	房地产业	房地产
600898.SH	2008-04-08	未及时披露公司重大事项	刘学勤	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	批发和零售业	连锁
000918.SZ	2008-04-08	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	袁志成	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	房地产业	房地产
000918.SZ	2008-04-08	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	陈谦	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	房地产业	房地产
000918.SZ	2008-04-08	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	张慧	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	房地产业	房地产
000918.SZ	2008-04-08	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	周德安	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	房地产业	房地产
000918.SZ	2008-04-08	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	徐远忠	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	房地产业	房地产
000918.SZ	2008-04-08	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	陈建林	公司高管	公开处罚	中国证券监督管理委员会	10	《中华人民共和国证券法》	否	房地产业	房地产
600898.SH	2008-04-08	未及时披露公司重大事项	张欣	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	批发和零售业	连锁
600898.SH	2008-04-08	未及时披露公司重大事项	张继升	公司高管	公开处罚	中国证券监督管理委员会	10	《中华人民共和国证券法》	否	批发和零售业	连锁
600898.SH	2008-04-08	未及时披露公司重大事项	崔葆瑾	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	批发和零售业	连锁
000918.SZ	2008-04-08	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	邹定民	公司高管	公开处罚	中国证券监督管理委员会	10	《中华人民共和国证券法》	否	房地产业	房地产
000918.SZ	2008-04-08	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	杨恒	公司高管	公开处罚	中国证券监督管理委员会	10	《中华人民共和国证券法》	否	房地产业	房地产
600198.SH	2008-03-20	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	潘海深	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	是	制造业	通信传输设备
000779.SZ	2008-03-20	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	欧阳锦	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	毛纺
000779.SZ	2008-03-20	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	江玉森	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	制造业	毛纺
000779.SZ	2008-03-20	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	黄佳康	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	制造业	毛纺
000779.SZ	2008-03-20	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	金明喜	公司高管	公开处罚	中国证券监督管理委员会	20	《中华人民共和国证券法》	否	制造业	毛纺
000779.SZ	2008-03-20	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	陈锦华	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	毛纺
000779.SZ	2008-03-20	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	王珂	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	毛纺
000779.SZ	2008-03-20	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	张晨	公司高管	公开处罚	中国证券监督管理委员会	30	《中华人民共和国证券法》	否	制造业	毛纺
000779.SZ	2008-03-20	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	陈敏仪	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	制造业	毛纺
000779.SZ	2008-03-20	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	罗钟杰	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	毛纺
000603.SZ	2008-03-17	涉嫌违反证券法律法规	盛达矿业股份有限公司	公司本身	立案调查	中国证券监督管理委员会		《中华人民共和国证券法》	否	采矿业	铅锌
600313.SH	2008-01-31	涉嫌违反证券法律法规	中垦农业资源开发股份有限公司	公司本身	立案调查	中国证券监督管理委员会			否	农、林、牧、渔业	农产品加工
000582.SZ	2008-01-29	未及时披露公司重大事项,未依法履行其他职责			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》	否	交通运输、仓储和邮政业	港口
000962.SZ	2008-01-29	未及时披露公司重大事项			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》	否	制造业	其他金属新材料
000498.SZ	2008-01-29	未及时披露公司重大事项			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》	否	建筑业	基础建设
600516.SH	2008-01-24	未及时披露公司重大事项			公开处罚	中国证券监督管理委员会	30	《中华人民共和国证券法》	是	制造业	非金属新材料
600291.SH	2008-01-16	未及时披露公司重大事项			公开谴责	上海证券交易所	0	《上海证券交易所股票上市规则》	否	制造业	保险
000732.SZ	2008-01-08	未依法履行其他职责			公开处罚	中国证券监督管理委员会	0	《中华人民共和国公司法》	是	房地产业	房地产
600516.SH	2008-01-02	未及时披露公司重大事项	任银光	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	非金属新材料
600516.SH	2008-01-02	未及时披露公司重大事项	谢信跃	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	是	制造业	非金属新材料
600516.SH	2008-01-02	未及时披露公司重大事项	宋华	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	非金属新材料
600516.SH	2008-01-02	未及时披露公司重大事项	邓广星	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	非金属新材料
600516.SH	2008-01-02	未及时披露公司重大事项	翁雪鹤	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	非金属新材料
600516.SH	2008-01-02	未及时披露公司重大事项	张耀宗	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	非金属新材料
600516.SH	2008-01-02	未及时披露公司重大事项	田中禾	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	非金属新材料
600516.SH	2008-01-02	未及时披露公司重大事项	何世荣	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	非金属新材料
600516.SH	2008-01-02	未及时披露公司重大事项	王军	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	非金属新材料
002271.SZ	2009-12-31	未依法履行其他职责			公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《深圳证券交易所上市公司董事》,《监事和高级管理人员所持本公司股份及其变动管理业务指引》	是	制造业	其他建材
002249.SZ	2009-12-31	未及时披露公司重大事项,未依法履行其他职责			公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《深圳证券交易所上市公司董事》,《监事和高级管理员所持本公司股份及其变动管理业务指引》	否	制造业	电机
600608.SH	2009-12-25	信息披露虚假或严重误导性陈述			公开批评	中国证券监督管理委员会	0	《中国人民共和国证券法》	否	制造业	综合
600869.SH	2009-12-23	未及时披露公司重大事项			公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	电线电缆
600381.SH	2009-12-22	信息披露虚假或严重误导性陈述			公开处罚	中国证券监督委员会青海监管局	30	《中华人民共和国证券法》	否	制造业	中药生产
000516.SZ	2009-12-18	信息披露虚假或严重误导性陈述,未依法履行其他职责			公开处罚	中华人民共和国财政部驻陕西省财政监察专员办事处	0	《中华人民共和国会计法》,《企业会计准则》	是	批发和零售业	百货
002269.SZ	2009-12-16	涉嫌违反证券法律法规	上海美特斯邦威服饰股份有限公司	公司本身	立案调查				是	制造业	服装
600381.SH	2009-12-14	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	郭银华	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	制造业	中药生产
600381.SH	2009-12-14	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	邓炜霖	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	制造业	中药生产
600381.SH	2009-12-14	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	谭文	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	制造业	中药生产
600381.SH	2009-12-14	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	李冬生	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	制造业	中药生产
600381.SH	2009-12-14	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	许义生	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	中药生产
600381.SH	2009-12-14	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	黄贤优	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	制造业	中药生产
600381.SH	2009-12-14	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	胡延国	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	制造业	中药生产
600381.SH	2009-12-14	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	孟庆良	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	中药生产
000637.SZ	2009-12-09	未及时披露公司重大事项			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《董事声明与承诺》	否	制造业	石油加工
000011.SZ	2009-12-07	未依法履行其他职责			公开处罚	中国证券监督管理委员会	25.08	《中华人民共和国行政处罚法》,《中国证券监督管理委员会行政处罚听证规则》	否	房地产业	房地产
000793.SZ	2009-11-28	信息披露虚假或严重误导性陈述			公开处罚	中华人民共和国财政部	0	《中国人民共和国财政部会计信息质量检查公告第15号》	是	文化、体育和娱乐业	报纸杂志
000016.SZ	2009-11-28	信息披露虚假或严重误导性陈述			公开处罚	中华人民共和国财政部	0	《中国人民共和国财政部会计信息质量检查公告第15号》	否	制造业	视听器材
600857.SH	2009-11-28	信息披露虚假或严重误导性陈述			公开处罚	中华人民共和国财政部	0	《中国人民共和国财政部会计信息质量检查公告第15号》	否	批发和零售业	贸易
600771.SH	2009-11-28	信息披露虚假或严重误导性陈述			公开处罚	中华人民共和国财政部	0	《中国人民共和国财政部会计信息质量检查公告第15号》	否	制造业	化学制剂
002183.SZ	2009-11-26	未及时披露公司重大事项,未依法履行其他职责			公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》	是	租赁和商务服务业	物流
002037.SZ	2009-11-24	未依法履行其他职责			公开处罚	中华人民共和国工业和信息化部	50	《民用爆炸物品安全管理条例》	是	制造业	民爆用品
000056.SZ	2009-11-21	未依法履行其他职责	百利亚太投资有限公司	公司股东	公开谴责	深圳证券交易所		《深圳证券交易所股票上市规则》,《深圳证券交易所上市公司信息披露工作指引第2号--股东和实际控制人信息披露》	否	房地产业	房地产服务
000056.SZ	2009-11-21	未依法履行其他职责	张化冰	公司其它关联方	公开谴责	深圳证券交易所		《深圳证券交易所股票上市规则》,《深圳证券交易所上市公司信息披露工作指引第2号--股东和实际控制人信息披露》	否	房地产业	房地产服务
000056.SZ	2009-11-21	未依法履行其他职责	张晶	公司其它关联方	公开谴责	深圳证券交易所		《深圳证券交易所股票上市规则》,《深圳证券交易所上市公司信息披露工作指引第2号--股东和实际控制人信息披露》	否	房地产业	房地产服务
600836.SH	2009-11-20	未依法履行其他职责	汤明	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	制造业	包装印刷
002097.SZ	2009-11-18	未依法履行其他职责			公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《深圳证券交易所上市公司董事》,《监事和高级管理人员所持本公司股份及其变动管理业务指引》	是	制造业	工程机械
000639.SZ	2009-11-18	涉嫌违反证券法律法规	西王食品股份有限公司	公司本身	立案调查	黄石市公安局			否	制造业	农产品加工
600057.SH	2009-11-17	未依法履行其他职责,信息披露虚假或严重误导性陈述			公开处罚	中国证券监督管理委员会	60	《中华人民共和国证券法》	否	租赁和商务服务业	物流
000016.SZ	2009-11-06	未依法履行其他职责	李建兴	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	制造业	视听器材
000818.SZ	2009-11-05	涉嫌违反证券法律法规	方大锦化化工科技股份有限公司	公司本身	立案调查				否	制造业	聚氨酯
000818.SZ	2009-10-31	未及时披露公司重大事项			公开处罚	深圳证券交易所	0	《深圳证券交易所股票上市规则》	否	制造业	聚氨酯
600160.SH	2009-10-30	涉嫌违反证券法律法规	浙江巨化股份有限公司	公司本身	立案调查				否	制造业	氟化工
600459.SH	2009-10-29	未依法履行其他职责			公开处罚	云南省玉溪市国土资源局	0	《中华人民共和国矿产资源法》,《云南省矿产资源管理条例》	否	制造业	小金属
600678.SH	2009-10-24	未依法履行其他职责			公开谴责	中国证券监督管理委员会四川监管局	0	《公开发行证券的公司信息披露内容与格式准则》,《企业会计准则》	否	制造业	其他建材
600757.SH	2009-10-24	信息披露虚假或严重误导性陈述			公开谴责	上海证券交易所	0	《上海证券交易所股票上市规则》	否	文化、体育和娱乐业	出版发行
000971.SZ	2009-10-23	未依法履行其他职责			公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	信息传输、软件和信息技术服务业	其他软件服务
600057.SH	2009-10-14	未依法履行其他职责,信息披露虚假或严重误导性陈述	苏端	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	租赁和商务服务业	物流
600057.SH	2009-10-14	未依法履行其他职责,信息披露虚假或严重误导性陈述	林国良	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	租赁和商务服务业	物流
600057.SH	2009-10-14	未依法履行其他职责,信息披露虚假或严重误导性陈述	朱以明	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	租赁和商务服务业	物流
600057.SH	2009-10-14	未依法履行其他职责,信息披露虚假或严重误导性陈述	刘瑞林	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	租赁和商务服务业	物流
600057.SH	2009-10-14	未依法履行其他职责,信息披露虚假或严重误导性陈述	李晓忠	公司高管	公开处罚	中国证券监督管理委员会	10	《中华人民共和国证券法》	否	租赁和商务服务业	物流
600057.SH	2009-10-14	未依法履行其他职责,信息披露虚假或严重误导性陈述	苏振明	公司高管	公开处罚	中国证券监督管理委员会	10	《中华人民共和国证券法》	否	租赁和商务服务业	物流
600057.SH	2009-10-14	未依法履行其他职责,信息披露虚假或严重误导性陈述	王建军	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	租赁和商务服务业	物流
600057.SH	2009-10-14	未依法履行其他职责,信息披露虚假或严重误导性陈述	黄智辉	公司高管	公开处罚	中国证券监督管理委员会	10	《中华人民共和国证券法》	否	租赁和商务服务业	物流
600057.SH	2009-10-14	未依法履行其他职责,信息披露虚假或严重误导性陈述	张丰年	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	租赁和商务服务业	物流
600160.SH	2009-10-09	涉嫌违反证券法律法规	浙江巨化股份有限公司	公司本身	立案调查				否	制造业	氟化工
600311.SH	2009-09-26	未及时披露公司重大事项,信息披露虚假或严重误导性陈述,未依法履行其他职责			公开处罚	中国证券监督管理委员会	30	《中华人民共和国证券法》	否	采矿业	黄金
600149.SH	2009-09-25	涉嫌违反证券法律法规	廊坊发展股份有限公司	公司本身	立案调查	中国证券监督管理委员会			否	综合	综合
600149.SH	2009-09-25	信息披露虚假或严重误导性陈述,未及时披露公司重大事项,未依法履行其他职责			公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	综合	综合
600143.SH	2009-09-22	未依法履行其他职责			公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	塑料制品
600143.SH	2009-09-22	涉嫌违反证券法律法规	金发科技股份有限公司	公司本身	立案调查	中国证券监督管理委员会		《证券法》	是	制造业	塑料制品
600751.SH	2009-09-16	涉嫌违反证券法律法规	天津市海运股份有限公司	公司本身	立案调查	中国证券监督管理委员会天津稽查局		《中华人民共和国证券法》	是	交通运输、仓储和邮政业	航运
600311.SH	2009-09-10	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	何鹏举	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	采矿业	黄金
600311.SH	2009-09-10	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	李明	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	采矿业	黄金
600311.SH	2009-09-10	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	张百生	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	采矿业	黄金
600311.SH	2009-09-10	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	卢万发	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	采矿业	黄金
600311.SH	2009-09-10	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	严其林	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	采矿业	黄金
600311.SH	2009-09-10	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	程浩	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	采矿业	黄金
600311.SH	2009-09-10	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	卢俊	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	采矿业	黄金
