,open,high,low,close
2016-05-13,68791,69151,66541,67041
2016-05-16,66871,67901,66761,67641
2016-05-17,67671,68431,67461,68201
2016-05-18,67881,68671,67231,67391
2016-05-19,67371,67961,66991,67221
2016-05-20,66981,67611,66561,67311
2016-05-23,67321,67571,65511,65971
2016-05-24,65681,66201,65221,65811
2016-05-25,65981,66611,65541,65611
2016-05-26,65871,66501,65621,66021
2016-05-27,66071,66591,65171,66181
2016-05-30,66181,66471,65561,66151
2016-05-31,66191,67181,66001,66881
2016-06-01,66951,67051,65741,65941
2016-06-02,65781,66771,65541,66221
2016-06-03,66111,66641,66101,66341
2016-06-06,66891,68051,66461,67781
2016-06-07,67911,68291,67281,67571
2016-06-08,67291,68091,67111,67681
2016-06-13,68391,69661,68341,69091
2016-06-14,69221,69481,68791,69211
2016-06-15,69011,70091,68881,70031
2016-06-16,70671,70751,68961,69211
2016-06-17,69041,70241,68691,70241
2016-06-20,70391,71661,69891,71311
2016-06-21,71591,72191,70801,71181
2016-06-22,71241,71671,70361,71551
2016-06-23,71541,71771,70471,70841
2016-06-24,70971,71291,68801,69261
2016-06-27,69401,70641,69341,70441
2016-06-28,70371,71651,69831,71371
2016-06-29,71521,72731,71441,72241
2016-06-30,72391,74131,72171,73681
2016-07-01,73521,74771,72391,74351
2016-07-04,74491,78031,74291,78031
2016-07-05,79741,82211,75991,79391
2016-07-06,79451,80911,74781,76851
2016-07-07,76201,79681,75481,76061
2016-07-08,76271,77191,73911,75631
2016-07-11,76301,78631,75691,78091
2016-07-12,78241,80181,77611,79951
2016-07-13,80191,82351,78751,79221
2016-07-14,79591,80791,78501,80561
2016-07-15,80381,80961,78901,79991
2016-07-18,80401,80791,78321,79631
2016-07-19,79791,82541,79131,80671
2016-07-20,80541,81141,79471,80341
2016-07-21,79871,81561,79311,81041
2016-07-22,81671,82861,79941,80011
2016-07-25,80391,80681,78561,79311
2016-07-26,79491,79671,77451,78181
2016-07-27,78101,79481,77941,78441
2016-07-28,78711,80291,78441,80181
2016-07-29,80291,80791,79071,79121
2016-08-01,79471,81371,78741,81221
2016-08-02,81051,82491,80511,82471
2016-08-03,82581,82941,80741,81171
