,open,high,low,close
2015-06-10,10710,10850,10695,10846
2015-06-11,10810,10956,10795,10940
2015-06-12,10872,10916,10821,10837
2015-06-15,10836,10899,10772,10894
2015-06-16,10909,11059,10815,10851
2015-06-17,10831,10888,10713,10714
2015-06-18,10700,10775,10645,10724
2015-06-19,10753,10833,10743,10796
2015-06-23,10770,10847,10713,10810
2015-06-24,10875,10904,10795,10891
2015-06-25,10859,10886,10837,10875
2015-06-26,10870,10996,10864,10968
2015-06-29,10959,10996,10747,10881
2015-06-30,10848,10914,10797,10879
2015-07-01,10888,10958,10855,10873
2015-07-02,10813,10916,10800,10904
2015-07-03,10903,10903,10825,10856
2015-07-06,10829,10830,10560,10622
2015-07-07,10530,10644,10380,10429
2015-07-08,10193,10298,10192,10192
2015-07-09,10321,10675,10310,10615
2015-07-10,10639,10750,10543,10599
2015-07-13,10560,10594,10418,10501
2015-07-14,10540,10610,10455,10455
2015-07-15,10560,10583,10455,10486
2015-07-16,10431,10447,10315,10384
2015-07-17,10358,10414,10324,10390
2015-07-20,10361,10445,10352,10435
2015-07-21,10410,10423,10321,10402
2015-07-22,10385,10515,10381,10500
2015-07-23,10460,10504,10439,10471
2015-07-24,10445,10445,10265,10267
2015-07-27,10271,10271,10017,10050
2015-07-28,9980,10210,9924,10158
2015-07-29,10218,10315,10184,10217
2015-07-30,10266,10303,10168,10175
2015-07-31,10148,10210,10111,10145
2015-08-03,10075,10103,9875,9990
2015-08-04,9926,10094,9882,10084
2015-08-05,10129,10156,10026,10149
2015-08-06,10095,10146,10032,10078
2015-08-07,10076,10216,9969,10203
2015-08-10,10176,10294,10132,10284
2015-08-11,10346,10518,10344,10492
2015-08-12,10466,10525,10417,10494
2015-08-13,10506,10541,10400,10507
2015-08-14,10427,10604,10427,10509
2015-08-17,10496,10513,10326,10342
2015-08-18,10331,10370,10184,10236
2015-08-19,10256,10341,10222,10297
2015-08-20,10215,10272,10121,10246
2015-08-21,10279,10356,10200,10213
2015-08-24,10096,10101,9943,9943
2015-08-25,9844,10051,9791,9955
2015-08-26,10036,10036,9909,9960
2015-08-27,9996,10070,9957,10063
2015-08-28,10306,10315,10196,10224
2015-08-31,10251,10251,10127,10147
2015-09-01,10316,10316,10228,10274
2015-09-02,10147,10247,10137,10228
2015-09-07,10256,10394,10197,10239
2015-09-08,10201,10241,10089,10178
2015-09-09,10276,10325,10222,10226
2015-09-10,10153,10218,10068,10218
2015-09-11,10240,10272,10172,10191
2015-09-14,10194,10250,10105,10112
2015-09-15,10101,10129,9989,10026
2015-09-16,10086,10098,9970,10032
2015-09-17,10096,10110,9932,9939
2015-09-18,9963,10004,9901,9936
2015-09-21,9897,10024,9889,10022
2015-09-22,10025,10025,9939,9959
2015-09-23,9971,9990,9887,9976
2015-09-24,9896,9945,9869,9909
2015-09-25,9933,9940,9812,9812
2015-09-28,9801,9845,9764,9774
2015-09-29,9754,9754,9593,9677
2015-09-30,9651,9691,9626,9684
2015-10-08,9806,9855,9750,9790
2015-10-09,9821,10066,9813,10022
2015-10-12,9993,10013,9951,9984
2015-10-13,9896,9912,9844,9888
2015-10-14,9856,9928,9829,9844
2015-10-15,9833,9875,9810,9810
2015-10-16,9833,9836,9732,9735
2015-10-19,9748,9765,9661,9694
2015-10-20,9676,9738,9648,9737
2015-10-21,9716,9728,9657,9698
2015-10-22,9706,9808,9701,9753
2015-10-23,9742,9764,9617,9675
2015-10-26,9655,9655,9561,9580
2015-10-27,9561,9596,9508,9569
2015-10-28,9584,9587,9523,9559
2015-10-29,9632,9651,9540,9542
2015-10-30,9531,9536,9406,9438
2015-11-02,9448,9524,9428,9461
2015-11-03,9451,9461,9351,9376
2015-11-04,9406,9469,9369,9420
2015-11-05,9346,9370,9223,9237
2015-11-06,9223,9291,9203,9251
2015-11-09,9216,9281,9196,9216
2015-11-10,9206,9206,9078,9115
2015-11-11,9126,9138,9058,9094
2015-11-12,9086,9116,9047,9067
2015-11-13,9043,9057,8859,8899
2015-11-16,8887,8929,8775,8777
2015-11-17,8800,8811,8671,8773
2015-11-18,8754,8794,8681,8779
2015-11-19,8776,8834,8733,8753
2015-11-20,8773,8804,8530,8530
2015-11-23,8511,8511,8266,8330
2015-11-24,8347,8580,8346,8556
2015-11-25,8626,8648,8478,8611
2015-11-26,8601,8821,8586,8821
2015-11-27,8821,8891,8719,8805
2015-11-30,8771,8771,8606,8746
2015-12-01,8731,8927,8705,8885
2015-12-02,8911,8971,8824,8847
2015-12-03,8761,8878,8707,8858
2015-12-04,8901,8914,8777,8790
2015-12-07,8708,8816,8632,8791
2015-12-08,8665,8692,8481,8481
2015-12-09,8505,8551,8464,8528
2015-12-10,8501,8577,8443,8547
2015-12-11,8527,8575,8491,8562
2015-12-14,8501,8624,8442,8602
2015-12-15,8641,8687,8581,8604
2015-12-16,8600,8649,8586,8621
2015-12-17,8602,8706,8591,8610
2015-12-18,8593,8650,8546,8646
2015-12-21,8656,8801,8627,8798
2015-12-22,8789,8876,8773,8875
2015-12-23,8863,8883,8761,8847
2015-12-24,8882,9032,8877,8968
2015-12-25,8978,8995,8921,8951
2015-12-28,8949,9001,8812,8817
2015-12-29,8801,8923,8771,8906
2015-12-30,8949,8979,8858,8896
2015-12-31,8887,9007,8868,8906
2016-01-04,8961,8971,8825,8873
2016-01-05,8851,8926,8826,8896
2016-01-06,8841,8906,8805,8807
2016-01-07,8782,8803,8639,8708
2016-01-08,8737,8767,8712,8765
2016-01-11,8705,8760,8657,8714
2016-01-12,8661,8681,8606,8665
2016-01-13,8669,8696,8631,8666
2016-01-14,8656,8761,8642,8758
2016-01-15,8777,8809,8744,8754
2016-01-18,8721,8896,8703,8887
2016-01-19,8881,9059,8859,9029
2016-01-20,8981,9006,8931,8977
2016-01-21,8975,9079,8927,8998
2016-01-22,9082,9157,9016,9048
2016-01-25,9091,9108,9026,9073
2016-01-26,9043,9153,9036,9147
2016-01-27,9178,9277,9166,9275
2016-01-28,9277,9295,9237,9257
2016-01-29,9255,9260,9143,9195
2016-02-01,9206,9246,9173,9192
2016-02-02,9177,9278,9173,9270
2016-02-03,9247,9356,9235,9339
2016-02-04,9382,9499,9368,9490
2016-02-05,9467,9523,9417,9509
2016-02-15,9471,9488,9349,9393
2016-02-16,9417,9423,9331,9360
2016-02-17,9349,9381,9243,9263
2016-02-18,9293,9360,9287,9324
2016-02-19,9311,9496,9258,9485
2016-02-22,9495,9587,9438,9461
2016-02-23,9486,9514,9409,9504
2016-02-24,9461,9547,9455,9523
2016-02-25,9550,9678,9548,9625
2016-02-26,9581,9696,9536,9669
2016-02-29,9669,9693,9564,9629
2016-03-01,9693,9736,9635,9720
2016-03-02,9701,9855,9688,9827
2016-03-03,9835,9911,9824,9901
2016-03-04,9926,10178,9922,10095
2016-03-07,10432,10432,10072,10118
2016-03-08,10155,10225,9945,10137
2016-03-09,9989,10316,9944,10254
2016-03-10,10292,10390,10131,10163
2016-03-11,10181,10238,9994,9999
2016-03-14,10021,10120,9948,9959
2016-03-15,9957,10071,9910,9951
2016-03-16,9982,10165,9982,10154
2016-03-17,10248,10379,10219,10379
2016-03-18,10439,10538,10365,10472
2016-03-21,10441,10601,10388,10479
2016-03-22,10505,10539,10247,10263
2016-03-23,10301,10394,10264,10287
2016-03-24,10198,10435,10164,10361
2016-03-25,10411,10537,10366,10489
2016-03-28,10537,10597,10384,10436
2016-03-29,10469,10499,10337,10470
2016-03-30,10483,10523,10403,10502
2016-03-31,10443,10471,10312,10423
2016-04-01,10477,10801,10463,10774
2016-04-05,10678,10734,10553,10610
2016-04-06,10663,10668,10505,10555
2016-04-07,10608,10622,10460,10460
2016-04-08,10442,10452,10262,10363
2016-04-11,10461,10533,10345,10473
2016-04-12,10496,10552,10375,10485
2016-04-13,10588,10759,10443,10446
2016-04-14,10443,10530,10401,10485
2016-04-15,10488,10575,10428,10457
2016-04-18,10373,10500,10325,10431
2016-04-19,10504,10572,10285,10343
2016-04-20,10403,10421,10183,10233
2016-04-21,10272,10567,10263,10495
2016-04-22,10393,10537,10337,10445
2016-04-25,10393,10628,10375,10595
2016-04-26,10588,10817,10556,10735
2016-04-27,10793,10898,10646,10743
2016-04-28,10738,10775,10529,10540
2016-04-29,10590,10641,10553,10593
2016-05-03,10594,10594,10404,10478
2016-05-04,10442,10519,10393,10455
2016-05-05,10480,10508,10414,10458
2016-05-06,10383,10436,10286,10386
2016-05-09,10430,10439,10188,10277
2016-05-10,10195,10342,10141,10337
2016-05-11,10377,10454,10345,10409
2016-05-12,10428,10510,10374,10464
2016-05-13,10361,10472,10299,10459
2016-05-16,10451,10494,10324,10335
2016-05-17,10365,10412,10285,10338
2016-05-18,10384,10454,10244,10245
2016-05-19,10221,10288,10155,10198
2016-05-20,10248,10252,10145,10150
2016-05-23,10076,10116,9954,10012
2016-05-24,10033,10052,9924,9956
2016-05-25,10011,10094,9971,10047
2016-05-26,10064,10144,10021,10143
2016-05-27,10094,10113,9993,10067
2016-05-30,10034,10236,10031,10231
2016-05-31,10228,10379,10198,10344
2016-06-01,10309,10339,10244,10292
2016-06-02,10332,10348,10244,10261
2016-06-03,10274,10424,10274,10421
2016-06-06,10442,10451,10352,10417
2016-06-07,10442,10442,10364,10415
2016-06-08,10414,10539,10405,10477
2016-06-13,10424,10579,10415,10574
2016-06-14,10576,10593,10449,10484
2016-06-15,10450,10479,10374,10465
2016-06-16,10449,10582,10424,10563
2016-06-17,10544,10714,10489,10709
2016-06-20,10782,10864,10732,10851
2016-06-21,10854,10977,10845,10934
2016-06-22,10967,11039,10885,11009
2016-06-23,11005,11024,10928,10999
2016-06-24,10984,11141,10932,11106
2016-06-27,11110,11428,11110,11428
2016-06-28,11444,11723,11386,11711
2016-06-29,11724,11724,11434,11573
2016-06-30,11574,11856,11565,11696
2016-07-01,11719,11720,11526,11651
2016-07-04,11824,12023,11714,12023
2016-07-05,11952,12044,11754,12009
2016-07-06,11770,11992,11686,11969
2016-07-07,12064,12134,11899,11942
2016-07-08,11814,11844,11610,11741
2016-07-11,11741,11802,11657,11738
2016-07-12,11724,11964,11687,11944
2016-07-13,12014,12039,11754,11785
2016-07-14,11754,11920,11684,11855
2016-07-15,11804,11876,11768,11839
2016-07-18,11772,11865,11660,11712
2016-07-19,11724,11741,11584,11695
2016-07-20,11694,11924,11623,11695
2016-07-21,11724,11839,11654,11836
2016-07-22,11794,11862,11765,11812
2016-07-25,11792,11792,11654,11701
2016-07-26,11655,11694,11603,11662
2016-07-27,11699,11763,11622,11677
2016-07-28,11643,11980,11636,11972
2016-07-29,11952,11963,11814,11850
2016-08-01,11910,12032,11910,11937
2016-08-02,11874,12021,11844,11959
2016-08-03,11944,11974,11895,11955
2016-08-04,11974,12051,11846,11905
2016-08-05,11959,11979,11906,11964
2016-08-08,11964,12108,11964,12084
2016-08-09,12127,12160,12034,12136
2016-08-10,12124,12145,11814,11903
2016-08-11,11864,11892,11824,11856
2016-08-12,11921,11921,11852,11910
2016-08-15,11888,12021,11877,12002
2016-08-16,12011,12041,11904,11949
2016-08-17,11959,11967,11828,11846
2016-08-18,11831,12061,11819,12001
2016-08-19,12030,12081,11987,12058
2016-08-22,12066,12084,11910,11959
2016-08-23,11959,12113,11959,12092
2016-08-24,12113,12197,12000,12038
2016-08-25,11983,12031,11902,11988
2016-08-26,11988,12001,11909,11931
2016-08-29,11892,11912,11680,11742
2016-08-30,11743,11820,11743,11753
2016-08-31,11760,11855,11705,11765
2016-09-01,11763,11791,11702,11715
2016-09-02,11741,11768,11642,11661
2016-09-05,11689,11718,11612,11631
2016-09-06,11649,11841,11639,11802
2016-09-07,11812,11821,11741,11809
2016-09-08,11806,11840,11776,11780
2016-09-09,11791,11821,11686,11706
2016-09-12,11679,11679,11527,11601
2016-09-13,11629,11664,11551,11587
2016-09-14,11557,11640,11536,11609
2016-09-19,11609,11652,11573,11593
2016-09-20,11594,11646,11461,11623
2016-09-21,11661,11823,11624,11660
2016-09-22,11681,11736,11605,11608
2016-09-23,11610,11626,11511,11568
2016-09-26,11591,11601,11513,11557
2016-09-27,11600,11676,11521,11662
2016-09-28,11662,11710,11621,11667
2016-09-29,11743,11878,11706,11808
2016-09-30,11811,11831,11761,11800
2016-10-10,11935,12073,11896,12069
2016-10-11,12161,12189,12094,12153
2016-10-12,12124,12187,12095,12165
2016-10-13,12185,12185,11996,12018
2016-10-14,12025,12064,11947,12009
2016-10-17,12021,12151,11989,12093
2016-10-18,12085,12315,12008,12313
