,open,high,low,close
2013-08-12,13100,13100,12910,13000
2013-08-13,12960,13070,12960,13070
2013-08-14,13020,13020,12930,12930
2013-08-15,13055,13195,13055,13180
2013-08-16,13205,13550,13205,13550
2013-08-19,13500,13660,13500,13565
2013-08-20,13410,13485,13265,13395
2013-08-21,13395,13420,13330,13415
2013-08-22,13385,13525,13325,13420
2013-08-23,13500,13500,13380,13400
2013-08-26,13415,13550,13415,13550
2013-08-27,13460,13470,13450,13460
2013-08-28,13455,13480,13435,13435
2013-08-29,13400,13430,13380,13430
2013-08-30,13370,13370,13305,13305
2013-09-02,13300,13350,13300,13340
2013-09-03,13320,13320,13135,13185
2013-09-04,13040,13070,13020,13045
2013-09-05,13075,13075,13000,13000
2013-09-06,12920,12980,12920,12980
2013-09-09,13070,13115,13030,13100
2013-09-10,13010,13020,12970,12990
2013-09-11,12980,12980,12960,12975
2013-09-12,12935,12935,12855,12855
2013-09-13,12805,12850,12800,12825
2013-09-16,12815,12815,12505,12550
2013-09-17,12470,12530,12385,12445
2013-09-18,12420,12510,12405,12510
2013-09-23,12520,12685,12440,12600
2013-09-24,12570,12665,12570,12580
2013-09-25,12575,12625,12515,12595
2013-09-26,12580,12605,12550,12605
2013-09-27,12570,12600,12555,12570
2013-09-30,12595,12620,12585,12590
2013-10-08,12520,12550,12495,12525
2013-10-09,12565,12625,12555,12565
2013-10-10,12520,12630,12490,12615
2013-10-11,12610,12650,12580,12615
2013-10-14,12615,12890,12570,12890
2013-10-15,12770,12770,12630,12685
2013-10-16,12690,12755,12660,12690
2013-10-17,12765,12820,12690,12750
2013-10-18,12820,12890,12790,12865
2013-10-21,12875,12940,12830,12925
2013-10-22,12935,12970,12905,12960
2013-10-23,13020,13020,12800,12900
2013-10-24,12870,12875,12800,12860
2013-10-25,12860,12895,12750,12790
2013-10-28,12855,12935,12855,12905
2013-10-29,12915,12950,12870,12950
2013-10-30,12870,13000,12870,12940
2013-10-31,12900,12900,12475,12845
2013-11-01,12785,12945,12785,12895
2013-11-04,12820,12860,12815,12835
2013-11-05,12835,12835,12775,12800
2013-11-06,12820,12820,12775,12800
2013-11-07,12750,12790,12750,12780
2013-11-08,12750,12760,12715,12720
2013-11-11,12760,12760,12680,12680
2013-11-12,12650,12650,12570,12575
2013-11-13,12520,12520,12465,12470
2013-11-14,12490,12570,12490,12515
2013-11-15,12515,12530,12445,12470
2013-11-18,12510,12510,12440,12440
2013-11-19,12400,12405,12300,12305
2013-11-20,12370,12415,12355,12410
2013-11-21,12410,12410,12315,12345
2013-11-22,12395,12405,12320,12375
2013-11-25,12390,12395,12325,12330
2013-11-26,12335,12395,12325,12365
2013-11-27,12375,12375,12340,12360
2013-11-28,12310,12340,12300,12305
2013-11-29,12305,12345,12300,12300
2013-12-02,12300,12345,12245,12320
2013-12-03,12300,12300,12235,12235
2013-12-04,12285,12295,12265,12280
2013-12-05,12335,12335,12295,12300
2013-12-06,12280,12320,12265,12320
2013-12-09,12360,12360,12310,12325
2013-12-10,12365,12390,12355,12380
2013-12-11,12445,12445,12350,12370
2013-12-12,12415,12440,12395,12440
2013-12-13,12425,12425,12355,12385
2013-12-16,12435,12480,12420,12460
2013-12-17,12560,12685,12535,12675
2013-12-18,12685,12740,12575,12625
2013-12-19,12695,12695,12495,12570
2013-12-20,12595,12675,12535,12665
2013-12-23,12725,12770,12635,12665
2013-12-24,12660,12700,12600,12695
2013-12-25,12735,12785,12710,12755
2013-12-26,12790,12790,12655,12655
2013-12-27,12650,12715,12635,12665
2013-12-30,12740,12800,12705,12755
