,cash,float_capital,net_value
2016-05-11,100000000.0,100000000.0,1.0
2016-05-12,100000000.0,100000000.0,1.0
2016-05-13,100000000.0,100000000.0,1.0
2016-05-16,100000000.0,100000000.0,1.0
2016-05-17,100000000.0,100000000.0,1.0
2016-05-18,100000000.0,100000000.0,1.0
2016-05-19,100000000.0,100000000.0,1.0
2016-05-20,100000000.0,100000000.0,1.0
2016-05-23,100000000.0,100000000.0,1.0
2016-05-24,100000000.0,100000000.0,1.0
2016-05-25,100000000.0,100000000.0,1.0
2016-05-26,100000000.0,100000000.0,1.0
2016-05-27,100000000.0,100000000.0,1.0
2016-05-30,100000000.0,100000000.0,1.0
2016-05-31,100000000.0,100000000.0,1.0
2016-06-01,100000000.0,100000000.0,1.0
2016-06-02,100000000.0,100000000.0,1.0
2016-06-03,100000000.0,100000000.0,1.0
2016-06-06,100000000.0,100000000.0,1.0
2016-06-07,100000000.0,100000000.0,1.0
2016-06-08,100000000.0,100000000.0,1.0
2016-06-13,100000000.0,100000000.0,1.0
2016-06-14,100000000.0,100000000.0,1.0
2016-06-15,100000000.0,100000000.0,1.0
2016-06-16,100000000.0,100000000.0,1.0
2016-06-17,100000000.0,100000000.0,1.0
2016-06-20,100000000.0,100000000.0,1.0
2016-06-21,100000000.0,100000000.0,1.0
2016-06-22,100000000.0,100000000.0,1.0
2016-06-23,100000000.0,100000000.0,1.0
2016-06-24,100000000.0,100000000.0,1.0
2016-06-27,100000000.0,100000000.0,1.0
2016-06-28,100000000.0,100000000.0,1.0
2016-06-29,100000000.0,100000000.0,1.0
2016-06-30,100000000.0,100000000.0,1.0
2016-07-01,100000000.0,100000000.0,1.0
2016-07-04,100000000.0,100000000.0,1.0
2016-07-05,100000000.0,100000000.0,1.0
2016-07-06,100000000.0,100000000.0,1.0
2016-07-07,100000000.0,100000000.0,1.0
2016-07-08,100000000.0,100000000.0,1.0
2016-07-11,100000000.0,100000000.0,1.0
2016-07-12,100000000.0,100000000.0,1.0
2016-07-13,100000000.0,100000000.0,1.0
2016-07-14,100000000.0,100000000.0,1.0
2016-07-15,100000000.0,100000000.0,1.0
2016-07-18,100000000.0,100000000.0,1.0
2016-07-19,100000000.0,100000000.0,1.0
2016-07-20,100000000.0,100000000.0,1.0
2016-07-21,100000000.0,100000000.0,1.0
2016-07-22,100000000.0,100000000.0,1.0
2016-07-25,100000000.0,100000000.0,1.0
2016-07-26,100000000.0,100000000.0,1.0
2016-07-27,100000000.0,100000000.0,1.0
2016-07-28,100000000.0,100000000.0,1.0
2016-07-29,100000000.0,100000000.0,1.0
2016-08-01,100000000.0,100000000.0,1.0
2016-08-02,100000000.0,100000000.0,1.0
2016-08-03,100000000.0,100000000.0,1.0
2016-08-04,100000000.0,100000000.0,1.0
2016-08-05,100000000.0,100000000.0,1.0
2016-08-08,100000000.0,100000000.0,1.0
2016-08-09,100000000.0,100000000.0,1.0
2016-08-10,100000000.0,100000000.0,1.0
2016-08-11,100000000.0,100000000.0,1.0
2016-08-12,100000000.0,100000000.0,1.0
2016-08-15,100000000.0,100000000.0,1.0
2016-08-16,100000000.0,100000000.0,1.0
2016-08-17,100000000.0,100000000.0,1.0
2016-08-18,100000000.0,100000000.0,1.0
2016-08-19,100000000.0,100000000.0,1.0
2016-08-22,100000000.0,100000000.0,1.0
2016-08-23,100000000.0,100000000.0,1.0
2016-08-24,100000000.0,100000000.0,1.0
2016-08-25,100000000.0,100000000.0,1.0
2016-08-26,100000000.0,100000000.0,1.0
2016-08-29,100000000.0,100000000.0,1.0
2016-08-30,100000000.0,100000000.0,1.0
2016-08-31,100000000.0,100000000.0,1.0
2016-09-01,100000000.0,100000000.0,1.0
2016-09-02,100000000.0,100000000.0,1.0
2016-09-05,100000000.0,100000000.0,1.0
2016-09-06,100000000.0,100000000.0,1.0
2016-09-07,100000000.0,100000000.0,1.0
2016-09-08,100000000.0,100000000.0,1.0
2016-09-09,100000000.0,100000000.0,1.0
2016-09-12,100000000.0,100000000.0,1.0
2016-09-13,100000000.0,100000000.0,1.0
2016-09-14,100000000.0,100000000.0,1.0
2016-09-19,100000000.0,100000000.0,1.0
2016-09-20,100000000.0,100000000.0,1.0
2016-09-21,100000000.0,100000000.0,1.0
2016-09-22,100000000.0,100000000.0,1.0
2016-09-23,100000000.0,100000000.0,1.0
2016-09-26,100000000.0,100000000.0,1.0
2016-09-27,100000000.0,100000000.0,1.0
2016-09-28,100000000.0,100000000.0,1.0
2016-09-29,100000000.0,100000000.0,1.0
2016-09-30,100000000.0,100000000.0,1.0
2016-10-10,100000000.0,100000000.0,1.0
2016-10-11,100000000.0,100000000.0,1.0
2016-10-12,100000000.0,100000000.0,1.0
2016-10-13,100000000.0,100000000.0,1.0
2016-10-14,100000000.0,100000000.0,1.0
2016-10-17,100000000.0,100000000.0,1.0
2016-10-18,100000000.0,100000000.0,1.0
